uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index,Part_SKU,Supplier_Delay_Days,Component_Failure_Rate,Inventory_Levels,Unit_Cost
12118aa7-5e05-25d2-e8a6-df63188ba10e,2024-05-29,TX-100,NY,Supplier C,257,16,328,4.25,0.89,ELEC-04,12,0.076,315,826
12118aa7-5e05-25d2-e8a6-df63188ba10e,2024-05-29,TX-100,NY,Supplier C,257,16,328,4.25,0.89,CHS-05,21,0.05,0,1497
4f5cf9a7-eab6-07ff-fd66-2f98f6423c2e,2024-05-29,TX-200,CA,Supplier A,362,21,450,4.25,0.89,ENG-01,16,0.071,870,4414
4f5cf9a7-eab6-07ff-fd66-2f98f6423c2e,2024-05-29,TX-200,CA,Supplier A,362,21,450,4.25,0.89,TRN-02,18,0.059,41,2698
4f5cf9a7-eab6-07ff-fd66-2f98f6423c2e,2024-05-29,TX-200,CA,Supplier A,362,21,450,4.25,0.89,HYD-03,18,0.032,443,1093
4f5cf9a7-eab6-07ff-fd66-2f98f6423c2e,2024-05-29,TX-200,CA,Supplier A,362,21,450,4.25,0.89,ELEC-04,7,0.043,1418,779
4f5cf9a7-eab6-07ff-fd66-2f98f6423c2e,2024-05-29,TX-200,CA,Supplier A,362,21,450,4.25,0.89,CHS-05,15,0.027,918,1352
89edaad0-5a70-fac5-3ffa-16861666e19c,2024-05-29,TX-300,FL,Supplier A,294,20,371,4.25,0.89,ENG-01,7,0.052,2698,4338
89edaad0-5a70-fac5-3ffa-16861666e19c,2024-05-29,TX-300,FL,Supplier A,294,20,371,4.25,0.89,TRN-02,18,0.052,0,2578
89edaad0-5a70-fac5-3ffa-16861666e19c,2024-05-29,TX-300,FL,Supplier A,294,20,371,4.25,0.89,HYD-03,12,0.022,0,1102
89edaad0-5a70-fac5-3ffa-16861666e19c,2024-05-29,TX-300,FL,Supplier A,294,20,371,4.25,0.89,ELEC-04,11,0.075,713,772
89edaad0-5a70-fac5-3ffa-16861666e19c,2024-05-29,TX-300,FL,Supplier A,294,20,371,4.25,0.89,CHS-05,6,0.036,0,1399
3852e99d-e318-e835-fb00-3f9e33bc0181,2024-05-29,TX-400,CA,Supplier B,356,18,447,4.25,0.89,ENG-01,11,0.076,0,4329
3852e99d-e318-e835-fb00-3f9e33bc0181,2024-05-29,TX-400,CA,Supplier B,356,18,447,4.25,0.89,TRN-02,14,0.051,0,2836
3852e99d-e318-e835-fb00-3f9e33bc0181,2024-05-29,TX-400,CA,Supplier B,356,18,447,4.25,0.89,HYD-03,14,0.056,953,1155
3852e99d-e318-e835-fb00-3f9e33bc0181,2024-05-29,TX-400,CA,Supplier B,356,18,447,4.25,0.89,ELEC-04,14,0.068,1261,797
3852e99d-e318-e835-fb00-3f9e33bc0181,2024-05-29,TX-400,CA,Supplier B,356,18,447,4.25,0.89,CHS-05,19,0.015,320,1453
cad61b90-805d-cb54-b6ae-960e0aab03d2,2024-05-29,TX-400,FL,Supplier B,411,23,527,4.25,0.89,ENG-01,12,0.086,0,4429
cad61b90-805d-cb54-b6ae-960e0aab03d2,2024-05-29,TX-400,FL,Supplier B,411,23,527,4.25,0.89,TRN-02,9,0.058,280,2742
cad61b90-805d-cb54-b6ae-960e0aab03d2,2024-05-29,TX-400,FL,Supplier B,411,23,527,4.25,0.89,HYD-03,15,0.037,0,1094
cad61b90-805d-cb54-b6ae-960e0aab03d2,2024-05-29,TX-400,FL,Supplier B,411,23,527,4.25,0.89,ELEC-04,16,0.072,0,801
cad61b90-805d-cb54-b6ae-960e0aab03d2,2024-05-29,TX-400,FL,Supplier B,411,23,527,4.25,0.89,CHS-05,8,0.042,3081,1402
5152d47e-b8c9-7ce3-9005-92f972d3d13d,2024-05-29,TX-400,IL,Supplier D,315,19,397,4.25,0.89,ENG-01,19,0.063,0,4132
5152d47e-b8c9-7ce3-9005-92f972d3d13d,2024-05-29,TX-400,IL,Supplier D,315,19,397,4.25,0.89,TRN-02,25,0.049,1392,2642
5152d47e-b8c9-7ce3-9005-92f972d3d13d,2024-05-29,TX-400,IL,Supplier D,315,19,397,4.25,0.89,HYD-03,21,0.052,784,1013
5152d47e-b8c9-7ce3-9005-92f972d3d13d,2024-05-29,TX-400,IL,Supplier D,315,19,397,4.25,0.89,ELEC-04,15,0.066,2391,775
5152d47e-b8c9-7ce3-9005-92f972d3d13d,2024-05-29,TX-400,IL,Supplier D,315,19,397,4.25,0.89,CHS-05,14,0.02,0,1374
cad15db6-c3ee-c2a8-a252-bf748891643b,2024-05-30,TX-100,CA,Supplier D,411,43,527,4.25,0.09,ENG-01,23,0.053,0,4187
cad15db6-c3ee-c2a8-a252-bf748891643b,2024-05-30,TX-100,CA,Supplier D,411,43,527,4.25,0.09,TRN-02,22,0.04,0,2601
cad15db6-c3ee-c2a8-a252-bf748891643b,2024-05-30,TX-100,CA,Supplier D,411,43,527,4.25,0.09,HYD-03,22,0.035,470,1050
cad15db6-c3ee-c2a8-a252-bf748891643b,2024-05-30,TX-100,CA,Supplier D,411,43,527,4.25,0.09,ELEC-04,17,0.045,694,779
cad15db6-c3ee-c2a8-a252-bf748891643b,2024-05-30,TX-100,CA,Supplier D,411,43,527,4.25,0.09,CHS-05,13,0.042,0,1382
5169fdf0-a9dd-8d78-cc97-8fb8768a39e3,2024-05-30,TX-100,FL,Supplier D,332,26,421,4.25,0.09,ENG-01,24,0.053,0,4188
5169fdf0-a9dd-8d78-cc97-8fb8768a39e3,2024-05-30,TX-100,FL,Supplier D,332,26,421,4.25,0.09,TRN-02,14,0.058,0,2720
5169fdf0-a9dd-8d78-cc97-8fb8768a39e3,2024-05-30,TX-100,FL,Supplier D,332,26,421,4.25,0.09,HYD-03,21,0.053,0,994
5169fdf0-a9dd-8d78-cc97-8fb8768a39e3,2024-05-30,TX-100,FL,Supplier D,332,26,421,4.25,0.09,ELEC-04,14,0.043,58,783
5169fdf0-a9dd-8d78-cc97-8fb8768a39e3,2024-05-30,TX-100,FL,Supplier D,332,26,421,4.25,0.09,CHS-05,12,0.024,0,1359
6e12152b-c929-ed11-a482-0a7a92e65ef6,2024-05-30,TX-200,NY,Supplier C,292,19,361,4.25,0.09,ENG-01,18,0.057,0,4521
6e12152b-c929-ed11-a482-0a7a92e65ef6,2024-05-30,TX-200,NY,Supplier C,292,19,361,4.25,0.09,TRN-02,15,0.042,0,2882
6e12152b-c929-ed11-a482-0a7a92e65ef6,2024-05-30,TX-200,NY,Supplier C,292,19,361,4.25,0.09,HYD-03,20,0.025,0,1093
6e12152b-c929-ed11-a482-0a7a92e65ef6,2024-05-30,TX-200,NY,Supplier C,292,19,361,4.25,0.09,ELEC-04,19,0.05,553,798
6e12152b-c929-ed11-a482-0a7a92e65ef6,2024-05-30,TX-200,NY,Supplier C,292,19,361,4.25,0.09,CHS-05,11,0.016,0,1407
3ec3bdf5-9a6d-9bb1-7ecc-de42421ecdaf,2024-05-30,TX-300,CA,Supplier C,428,35,541,4.25,0.09,ENG-01,21,0.054,1048,4486
3ec3bdf5-9a6d-9bb1-7ecc-de42421ecdaf,2024-05-30,TX-300,CA,Supplier C,428,35,541,4.25,0.09,TRN-02,9,0.042,670,2921
3ec3bdf5-9a6d-9bb1-7ecc-de42421ecdaf,2024-05-30,TX-300,CA,Supplier C,428,35,541,4.25,0.09,HYD-03,16,0.024,0,1134
3ec3bdf5-9a6d-9bb1-7ecc-de42421ecdaf,2024-05-30,TX-300,CA,Supplier C,428,35,541,4.25,0.09,ELEC-04,16,0.056,0,813
3ec3bdf5-9a6d-9bb1-7ecc-de42421ecdaf,2024-05-30,TX-300,CA,Supplier C,428,35,541,4.25,0.09,CHS-05,10,0.013,0,1477
a9d4ccfc-2d88-8165-a2a8-3da029b9f04a,2024-05-30,TX-300,FL,Supplier D,380,31,489,4.25,0.09,ENG-01,20,0.054,2284,4205
a9d4ccfc-2d88-8165-a2a8-3da029b9f04a,2024-05-30,TX-300,FL,Supplier D,380,31,489,4.25,0.09,TRN-02,14,0.069,0,2592
a9d4ccfc-2d88-8165-a2a8-3da029b9f04a,2024-05-30,TX-300,FL,Supplier D,380,31,489,4.25,0.09,HYD-03,13,0.036,1054,1059
a9d4ccfc-2d88-8165-a2a8-3da029b9f04a,2024-05-30,TX-300,FL,Supplier D,380,31,489,4.25,0.09,ELEC-04,20,0.054,308,770
a9d4ccfc-2d88-8165-a2a8-3da029b9f04a,2024-05-30,TX-300,FL,Supplier D,380,31,489,4.25,0.09,CHS-05,11,0.043,0,1320
6e857ae5-b01d-e1f6-63ef-80f6c5d9969e,2024-05-30,TX-400,IL,Supplier E,301,15,368,4.25,0.09,ENG-01,3,0.054,24,4639
6e857ae5-b01d-e1f6-63ef-80f6c5d9969e,2024-05-30,TX-400,IL,Supplier E,301,15,368,4.25,0.09,TRN-02,11,0.03,1076,2870
6e857ae5-b01d-e1f6-63ef-80f6c5d9969e,2024-05-30,TX-400,IL,Supplier E,301,15,368,4.25,0.09,HYD-03,12,0.022,535,1167
6e857ae5-b01d-e1f6-63ef-80f6c5d9969e,2024-05-30,TX-400,IL,Supplier E,301,15,368,4.25,0.09,ELEC-04,14,0.045,2062,835
6e857ae5-b01d-e1f6-63ef-80f6c5d9969e,2024-05-30,TX-400,IL,Supplier E,301,15,368,4.25,0.09,CHS-05,5,0.017,0,1453
8baf1d9a-4904-372c-2268-2e3ded9ce750,2024-05-30,TX-500,CA,Supplier A,384,28,488,4.25,0.09,ENG-01,14,0.051,0,4211
8baf1d9a-4904-372c-2268-2e3ded9ce750,2024-05-30,TX-500,CA,Supplier A,384,28,488,4.25,0.09,TRN-02,7,0.047,2025,2702
8baf1d9a-4904-372c-2268-2e3ded9ce750,2024-05-30,TX-500,CA,Supplier A,384,28,488,4.25,0.09,HYD-03,19,0.048,1769,1048
8baf1d9a-4904-372c-2268-2e3ded9ce750,2024-05-30,TX-500,CA,Supplier A,384,28,488,4.25,0.09,ELEC-04,11,0.043,769,813
8baf1d9a-4904-372c-2268-2e3ded9ce750,2024-05-30,TX-500,CA,Supplier A,384,28,488,4.25,0.09,CHS-05,8,0.042,1155,1370
ed1a1fe0-cebe-23f0-a88a-ff2779646465,2024-05-30,TX-500,FL,Supplier B,384,23,484,4.25,0.09,ENG-01,22,0.067,0,4375
ed1a1fe0-cebe-23f0-a88a-ff2779646465,2024-05-30,TX-500,FL,Supplier B,384,23,484,4.25,0.09,TRN-02,14,0.044,0,2852
ed1a1fe0-cebe-23f0-a88a-ff2779646465,2024-05-30,TX-500,FL,Supplier B,384,23,484,4.25,0.09,HYD-03,21,0.037,0,1124
ed1a1fe0-cebe-23f0-a88a-ff2779646465,2024-05-30,TX-500,FL,Supplier B,384,23,484,4.25,0.09,ELEC-04,8,0.072,0,824
ed1a1fe0-cebe-23f0-a88a-ff2779646465,2024-05-30,TX-500,FL,Supplier B,384,23,484,4.25,0.09,CHS-05,21,0.021,2160,1438
5991a773-034f-c4d4-46eb-4fb12369560c,2024-05-31,TX-100,CA,Supplier D,347,20,437,4.25,0.22,ENG-01,13,0.088,0,4172
5991a773-034f-c4d4-46eb-4fb12369560c,2024-05-31,TX-100,CA,Supplier D,347,20,437,4.25,0.22,TRN-02,18,0.053,0,2610
5991a773-034f-c4d4-46eb-4fb12369560c,2024-05-31,TX-100,CA,Supplier D,347,20,437,4.25,0.22,HYD-03,18,0.044,107,1060
5991a773-034f-c4d4-46eb-4fb12369560c,2024-05-31,TX-100,CA,Supplier D,347,20,437,4.25,0.22,ELEC-04,13,0.047,1535,776
5991a773-034f-c4d4-46eb-4fb12369560c,2024-05-31,TX-100,CA,Supplier D,347,20,437,4.25,0.22,CHS-05,11,0.024,0,1334
d15644ea-6d55-d548-8ef1-d07298ffeed9,2024-05-31,TX-100,NY,Supplier E,327,19,412,4.25,0.22,ENG-01,7,0.089,403,4763
d15644ea-6d55-d548-8ef1-d07298ffeed9,2024-05-31,TX-100,NY,Supplier E,327,19,412,4.25,0.22,TRN-02,15,0.036,1194,2861
d15644ea-6d55-d548-8ef1-d07298ffeed9,2024-05-31,TX-100,NY,Supplier E,327,19,412,4.25,0.22,HYD-03,6,0.036,0,1150
d15644ea-6d55-d548-8ef1-d07298ffeed9,2024-05-31,TX-100,NY,Supplier E,327,19,412,4.25,0.22,ELEC-04,10,0.062,0,854
d15644ea-6d55-d548-8ef1-d07298ffeed9,2024-05-31,TX-100,NY,Supplier E,327,19,412,4.25,0.22,CHS-05,5,0.023,1147,1460
47fdc193-9c78-b49f-3864-d71e5e39c1af,2024-05-31,TX-300,NY,Supplier D,305,32,398,4.25,0.22,ENG-01,19,0.051,2070,4320
47fdc193-9c78-b49f-3864-d71e5e39c1af,2024-05-31,TX-300,NY,Supplier D,305,32,398,4.25,0.22,TRN-02,16,0.055,1856,2715
47fdc193-9c78-b49f-3864-d71e5e39c1af,2024-05-31,TX-300,NY,Supplier D,305,32,398,4.25,0.22,HYD-03,15,0.056,0,1023
47fdc193-9c78-b49f-3864-d71e5e39c1af,2024-05-31,TX-300,NY,Supplier D,305,32,398,4.25,0.22,ELEC-04,12,0.045,0,780
47fdc193-9c78-b49f-3864-d71e5e39c1af,2024-05-31,TX-300,NY,Supplier D,305,32,398,4.25,0.22,CHS-05,20,0.021,0,1332
a8a75ec6-4b8d-2d2f-bdad-7e9952f5b723,2024-05-31,TX-400,CA,Supplier B,349,32,447,4.25,0.22,ENG-01,11,0.068,0,4256
a8a75ec6-4b8d-2d2f-bdad-7e9952f5b723,2024-05-31,TX-400,CA,Supplier B,349,32,447,4.25,0.22,TRN-02,21,0.032,366,2855
a8a75ec6-4b8d-2d2f-bdad-7e9952f5b723,2024-05-31,TX-400,CA,Supplier B,349,32,447,4.25,0.22,HYD-03,19,0.029,142,1140
a8a75ec6-4b8d-2d2f-bdad-7e9952f5b723,2024-05-31,TX-400,CA,Supplier B,349,32,447,4.25,0.22,ELEC-04,21,0.041,424,807
a8a75ec6-4b8d-2d2f-bdad-7e9952f5b723,2024-05-31,TX-400,CA,Supplier B,349,32,447,4.25,0.22,CHS-05,20,0.043,1586,1425
85f8b234-aa6a-bb16-889d-75243d74341a,2024-05-31,TX-400,FL,Supplier C,377,35,485,4.25,0.22,ENG-01,17,0.052,691,4553
85f8b234-aa6a-bb16-889d-75243d74341a,2024-05-31,TX-400,FL,Supplier C,377,35,485,4.25,0.22,TRN-02,23,0.058,0,2790
85f8b234-aa6a-bb16-889d-75243d74341a,2024-05-31,TX-400,FL,Supplier C,377,35,485,4.25,0.22,HYD-03,17,0.05,0,1150
85f8b234-aa6a-bb16-889d-75243d74341a,2024-05-31,TX-400,FL,Supplier C,377,35,485,4.25,0.22,ELEC-04,19,0.052,0,825
85f8b234-aa6a-bb16-889d-75243d74341a,2024-05-31,TX-400,FL,Supplier C,377,35,485,4.25,0.22,CHS-05,17,0.046,3154,1447
3c133076-ad4f-acd2-2847-107dfabac307,2024-06-01,TX-200,TX,Supplier B,342,34,453,4.22,0.91,ENG-01,20,0.083,2331,4388
3c133076-ad4f-acd2-2847-107dfabac307,2024-06-01,TX-200,TX,Supplier B,342,34,453,4.22,0.91,TRN-02,11,0.052,1576,2805
3c133076-ad4f-acd2-2847-107dfabac307,2024-06-01,TX-200,TX,Supplier B,342,34,453,4.22,0.91,HYD-03,8,0.044,0,1125
3c133076-ad4f-acd2-2847-107dfabac307,2024-06-01,TX-200,TX,Supplier B,342,34,453,4.22,0.91,ELEC-04,17,0.074,1276,803
3c133076-ad4f-acd2-2847-107dfabac307,2024-06-01,TX-200,TX,Supplier B,342,34,453,4.22,0.91,CHS-05,10,0.038,1967,1449
98d2f847-4ed6-0829-fd41-38a7f9aed30b,2024-06-01,TX-400,FL,Supplier E,345,21,433,4.22,0.91,ENG-01,15,0.055,330,4292
98d2f847-4ed6-0829-fd41-38a7f9aed30b,2024-06-01,TX-400,FL,Supplier E,345,21,433,4.22,0.91,TRN-02,2,0.064,0,2967
98d2f847-4ed6-0829-fd41-38a7f9aed30b,2024-06-01,TX-400,FL,Supplier E,345,21,433,4.22,0.91,HYD-03,14,0.048,758,1146
98d2f847-4ed6-0829-fd41-38a7f9aed30b,2024-06-01,TX-400,FL,Supplier E,345,21,433,4.22,0.91,ELEC-04,12,0.076,0,855
98d2f847-4ed6-0829-fd41-38a7f9aed30b,2024-06-01,TX-400,FL,Supplier E,345,21,433,4.22,0.91,CHS-05,10,0.014,2799,1514
642b750e-f629-e788-1971-b254697196cd,2024-06-01,TX-400,NY,Supplier E,318,8,394,4.22,0.91,ENG-01,5,0.064,43,4522
642b750e-f629-e788-1971-b254697196cd,2024-06-01,TX-400,NY,Supplier E,318,8,394,4.22,0.91,TRN-02,12,0.07,2330,2987
642b750e-f629-e788-1971-b254697196cd,2024-06-01,TX-400,NY,Supplier E,318,8,394,4.22,0.91,HYD-03,5,0.027,2712,1203
642b750e-f629-e788-1971-b254697196cd,2024-06-01,TX-400,NY,Supplier E,318,8,394,4.22,0.91,ELEC-04,2,0.063,0,821
642b750e-f629-e788-1971-b254697196cd,2024-06-01,TX-400,NY,Supplier E,318,8,394,4.22,0.91,CHS-05,10,0.044,421,1493
6c352502-65df-484c-5002-8fd06f66bdde,2024-06-01,TX-400,TX,Supplier E,349,27,449,4.22,0.91,ENG-01,8,0.083,602,4621
6c352502-65df-484c-5002-8fd06f66bdde,2024-06-01,TX-400,TX,Supplier E,349,27,449,4.22,0.91,TRN-02,5,0.04,0,2994
6c352502-65df-484c-5002-8fd06f66bdde,2024-06-01,TX-400,TX,Supplier E,349,27,449,4.22,0.91,HYD-03,7,0.037,0,1139
6c352502-65df-484c-5002-8fd06f66bdde,2024-06-01,TX-400,TX,Supplier E,349,27,449,4.22,0.91,ELEC-04,12,0.06,0,859
6c352502-65df-484c-5002-8fd06f66bdde,2024-06-01,TX-400,TX,Supplier E,349,27,449,4.22,0.91,CHS-05,14,0.042,0,1528
c4ef4fb6-1a52-6ff8-7676-efb369612d61,2024-06-01,TX-500,CA,Supplier E,411,24,513,4.22,0.91,ENG-01,8,0.08,0,4492
c4ef4fb6-1a52-6ff8-7676-efb369612d61,2024-06-01,TX-500,CA,Supplier E,411,24,513,4.22,0.91,TRN-02,12,0.063,3633,2947
c4ef4fb6-1a52-6ff8-7676-efb369612d61,2024-06-01,TX-500,CA,Supplier E,411,24,513,4.22,0.91,HYD-03,15,0.044,999,1143
c4ef4fb6-1a52-6ff8-7676-efb369612d61,2024-06-01,TX-500,CA,Supplier E,411,24,513,4.22,0.91,ELEC-04,11,0.047,0,832
c4ef4fb6-1a52-6ff8-7676-efb369612d61,2024-06-01,TX-500,CA,Supplier E,411,24,513,4.22,0.91,CHS-05,7,0.011,293,1513
0bde78a1-93a4-c972-30d2-c675be61e984,2024-06-01,TX-500,NY,Supplier D,337,20,422,4.22,0.91,ENG-01,14,0.05,0,4282
0bde78a1-93a4-c972-30d2-c675be61e984,2024-06-01,TX-500,NY,Supplier D,337,20,422,4.22,0.91,TRN-02,13,0.042,0,2607
0bde78a1-93a4-c972-30d2-c675be61e984,2024-06-01,TX-500,NY,Supplier D,337,20,422,4.22,0.91,HYD-03,21,0.035,0,1052
0bde78a1-93a4-c972-30d2-c675be61e984,2024-06-01,TX-500,NY,Supplier D,337,20,422,4.22,0.91,ELEC-04,13,0.078,2399,760
0bde78a1-93a4-c972-30d2-c675be61e984,2024-06-01,TX-500,NY,Supplier D,337,20,422,4.22,0.91,CHS-05,14,0.032,681,1343
54c404e5-812e-28eb-ed9c-4f57e9bc34d5,2024-06-02,TX-100,FL,Supplier C,356,37,457,4.22,0.18,ENG-01,21,0.071,102,4384
54c404e5-812e-28eb-ed9c-4f57e9bc34d5,2024-06-02,TX-100,FL,Supplier C,356,37,457,4.22,0.18,TRN-02,23,0.051,0,2836
54c404e5-812e-28eb-ed9c-4f57e9bc34d5,2024-06-02,TX-100,FL,Supplier C,356,37,457,4.22,0.18,HYD-03,12,0.03,258,1082
54c404e5-812e-28eb-ed9c-4f57e9bc34d5,2024-06-02,TX-100,FL,Supplier C,356,37,457,4.22,0.18,ELEC-04,14,0.055,109,807
54c404e5-812e-28eb-ed9c-4f57e9bc34d5,2024-06-02,TX-100,FL,Supplier C,356,37,457,4.22,0.18,CHS-05,14,0.013,0,1434
6d7a9c81-b0fa-0644-0b36-f9ff2d99e537,2024-06-02,TX-100,IL,Supplier A,268,27,348,4.22,0.18,ENG-01,16,0.057,740,4191
6d7a9c81-b0fa-0644-0b36-f9ff2d99e537,2024-06-02,TX-100,IL,Supplier A,268,27,348,4.22,0.18,TRN-02,17,0.044,0,2573
6d7a9c81-b0fa-0644-0b36-f9ff2d99e537,2024-06-02,TX-100,IL,Supplier A,268,27,348,4.22,0.18,HYD-03,18,0.053,564,1070
6d7a9c81-b0fa-0644-0b36-f9ff2d99e537,2024-06-02,TX-100,IL,Supplier A,268,27,348,4.22,0.18,ELEC-04,6,0.062,1968,790
6d7a9c81-b0fa-0644-0b36-f9ff2d99e537,2024-06-02,TX-100,IL,Supplier A,268,27,348,4.22,0.18,CHS-05,19,0.02,770,1399
1e52eb3a-c1b5-ed2a-3e04-1ed03fc8394a,2024-06-02,TX-100,NY,Supplier E,289,13,367,4.22,0.18,ENG-01,4,0.087,1114,4622
1e52eb3a-c1b5-ed2a-3e04-1ed03fc8394a,2024-06-02,TX-100,NY,Supplier E,289,13,367,4.22,0.18,TRN-02,5,0.064,1836,2992
1e52eb3a-c1b5-ed2a-3e04-1ed03fc8394a,2024-06-02,TX-100,NY,Supplier E,289,13,367,4.22,0.18,HYD-03,4,0.058,0,1181
1e52eb3a-c1b5-ed2a-3e04-1ed03fc8394a,2024-06-02,TX-100,NY,Supplier E,289,13,367,4.22,0.18,ELEC-04,4,0.052,0,839
1e52eb3a-c1b5-ed2a-3e04-1ed03fc8394a,2024-06-02,TX-100,NY,Supplier E,289,13,367,4.22,0.18,CHS-05,4,0.049,509,1482
8a09fddd-152a-9639-8012-ef5be80f1f83,2024-06-02,TX-100,TX,Supplier C,355,22,454,4.22,0.18,ENG-01,15,0.08,0,4538
8a09fddd-152a-9639-8012-ef5be80f1f83,2024-06-02,TX-100,TX,Supplier C,355,22,454,4.22,0.18,TRN-02,20,0.047,971,2792
8a09fddd-152a-9639-8012-ef5be80f1f83,2024-06-02,TX-100,TX,Supplier C,355,22,454,4.22,0.18,HYD-03,15,0.06,1423,1122
8a09fddd-152a-9639-8012-ef5be80f1f83,2024-06-02,TX-100,TX,Supplier C,355,22,454,4.22,0.18,ELEC-04,13,0.077,1038,811
8a09fddd-152a-9639-8012-ef5be80f1f83,2024-06-02,TX-100,TX,Supplier C,355,22,454,4.22,0.18,CHS-05,14,0.039,103,1499
6bde3ae1-8fe2-d1a3-6647-bb9304c7abe5,2024-06-02,TX-200,CA,Supplier C,445,40,578,4.22,0.18,ENG-01,9,0.074,1948,4316
6bde3ae1-8fe2-d1a3-6647-bb9304c7abe5,2024-06-02,TX-200,CA,Supplier C,445,40,578,4.22,0.18,TRN-02,12,0.06,0,2792
6bde3ae1-8fe2-d1a3-6647-bb9304c7abe5,2024-06-02,TX-200,CA,Supplier C,445,40,578,4.22,0.18,HYD-03,12,0.041,1102,1161
6bde3ae1-8fe2-d1a3-6647-bb9304c7abe5,2024-06-02,TX-200,CA,Supplier C,445,40,578,4.22,0.18,ELEC-04,11,0.068,0,850
6bde3ae1-8fe2-d1a3-6647-bb9304c7abe5,2024-06-02,TX-200,CA,Supplier C,445,40,578,4.22,0.18,CHS-05,12,0.013,2095,1489
6ddb0dff-0e13-9ff1-a5a4-46119d50befa,2024-06-02,TX-200,IL,Supplier B,348,17,442,4.22,0.18,ENG-01,19,0.081,0,4267
6ddb0dff-0e13-9ff1-a5a4-46119d50befa,2024-06-02,TX-200,IL,Supplier B,348,17,442,4.22,0.18,TRN-02,13,0.051,1368,2880
6ddb0dff-0e13-9ff1-a5a4-46119d50befa,2024-06-02,TX-200,IL,Supplier B,348,17,442,4.22,0.18,HYD-03,15,0.057,966,1078
6ddb0dff-0e13-9ff1-a5a4-46119d50befa,2024-06-02,TX-200,IL,Supplier B,348,17,442,4.22,0.18,ELEC-04,13,0.069,1377,797
6ddb0dff-0e13-9ff1-a5a4-46119d50befa,2024-06-02,TX-200,IL,Supplier B,348,17,442,4.22,0.18,CHS-05,9,0.045,192,1411
c54072eb-6442-790a-e213-8b3982efb42b,2024-06-02,TX-300,CA,Supplier E,389,22,487,4.22,0.18,ENG-01,11,0.08,0,4494
c54072eb-6442-790a-e213-8b3982efb42b,2024-06-02,TX-300,CA,Supplier E,389,22,487,4.22,0.18,TRN-02,14,0.062,0,2973
c54072eb-6442-790a-e213-8b3982efb42b,2024-06-02,TX-300,CA,Supplier E,389,22,487,4.22,0.18,HYD-03,2,0.048,0,1162
c54072eb-6442-790a-e213-8b3982efb42b,2024-06-02,TX-300,CA,Supplier E,389,22,487,4.22,0.18,ELEC-04,2,0.041,0,838
c54072eb-6442-790a-e213-8b3982efb42b,2024-06-02,TX-300,CA,Supplier E,389,22,487,4.22,0.18,CHS-05,16,0.023,0,1446
e4638f88-1ada-9524-e338-193f42ebb811,2024-06-02,TX-400,FL,Supplier D,341,32,442,4.22,0.18,ENG-01,14,0.075,0,4101
e4638f88-1ada-9524-e338-193f42ebb811,2024-06-02,TX-400,FL,Supplier D,341,32,442,4.22,0.18,TRN-02,18,0.039,0,2624
e4638f88-1ada-9524-e338-193f42ebb811,2024-06-02,TX-400,FL,Supplier D,341,32,442,4.22,0.18,HYD-03,21,0.045,404,1041
e4638f88-1ada-9524-e338-193f42ebb811,2024-06-02,TX-400,FL,Supplier D,341,32,442,4.22,0.18,ELEC-04,19,0.076,1263,776
e4638f88-1ada-9524-e338-193f42ebb811,2024-06-02,TX-400,FL,Supplier D,341,32,442,4.22,0.18,CHS-05,12,0.047,2448,1353
c4f6ae4c-50d0-280c-1da0-d183fe21a686,2024-06-02,TX-400,NY,Supplier C,294,18,370,4.22,0.18,ENG-01,12,0.085,0,4373
c4f6ae4c-50d0-280c-1da0-d183fe21a686,2024-06-02,TX-400,NY,Supplier C,294,18,370,4.22,0.18,TRN-02,14,0.03,2015,2750
c4f6ae4c-50d0-280c-1da0-d183fe21a686,2024-06-02,TX-400,NY,Supplier C,294,18,370,4.22,0.18,HYD-03,17,0.025,2406,1146
c4f6ae4c-50d0-280c-1da0-d183fe21a686,2024-06-02,TX-400,NY,Supplier C,294,18,370,4.22,0.18,ELEC-04,9,0.053,0,816
c4f6ae4c-50d0-280c-1da0-d183fe21a686,2024-06-02,TX-400,NY,Supplier C,294,18,370,4.22,0.18,CHS-05,20,0.036,1238,1496
88d8f32a-cfab-fe65-6ccc-da17da601cb5,2024-06-02,TX-500,IL,Supplier C,432,36,551,4.22,0.18,ENG-01,14,0.055,0,4425
88d8f32a-cfab-fe65-6ccc-da17da601cb5,2024-06-02,TX-500,IL,Supplier C,432,36,551,4.22,0.18,TRN-02,10,0.05,2778,2877
88d8f32a-cfab-fe65-6ccc-da17da601cb5,2024-06-02,TX-500,IL,Supplier C,432,36,551,4.22,0.18,HYD-03,14,0.031,1568,1133
88d8f32a-cfab-fe65-6ccc-da17da601cb5,2024-06-02,TX-500,IL,Supplier C,432,36,551,4.22,0.18,ELEC-04,23,0.062,0,829
88d8f32a-cfab-fe65-6ccc-da17da601cb5,2024-06-02,TX-500,IL,Supplier C,432,36,551,4.22,0.18,CHS-05,17,0.033,1341,1471
47be9c9e-c169-9bda-6810-f1350978f929,2024-06-03,TX-200,CA,Supplier B,352,29,449,4.22,0.08,ENG-01,10,0.084,1577,4354
47be9c9e-c169-9bda-6810-f1350978f929,2024-06-03,TX-200,CA,Supplier B,352,29,449,4.22,0.08,TRN-02,9,0.038,0,2812
