uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index
cab9c84b-697f-b178-cbf2-1681ca7b7f08,2024-06-29,TX-200,FL,Supplier C,339,22,429,4.22,0.77
aacca8c7-1cac-1118-76d8-bca15970cf9d,2024-06-29,TX-400,FL,Supplier D,418,39,538,4.22,0.77
686cc5ca-209a-7861-1042-2f32901223e7,2024-06-29,TX-400,IL,Supplier A,328,30,426,4.22,0.77
d5b93b73-a29a-3efb-8210-d77176a1ea45,2024-06-29,TX-400,TX,Supplier A,348,18,429,4.22,0.77
0ec35813-b034-dd2e-eaa2-2934522efa6c,2024-06-29,TX-500,CA,Supplier D,470,26,586,4.22,0.77
db054a98-286f-a629-93ce-75ac86ae8bc7,2024-06-29,TX-500,IL,Supplier D,435,36,560,4.22,0.77
a892b934-6d6b-0186-24a7-c29a7c480bee,2024-06-30,TX-100,IL,Supplier B,325,24,411,4.22,0.99
fe228ace-580b-2de7-d121-adb8faf37d66,2024-06-30,TX-300,CA,Supplier B,393,26,494,4.22,0.99
b2eda59f-fbc1-8a44-5537-a7a581e5fbee,2024-06-30,TX-300,FL,Supplier E,305,29,396,4.22,0.99
2c73e224-d706-5a8f-fede-66bc790fc156,2024-06-30,TX-300,NY,Supplier E,346,16,429,4.22,0.99
8a181d63-133f-1097-ae65-75f1699f0b69,2024-06-30,TX-400,CA,Supplier A,436,29,550,4.22,0.99
9f0bd8f7-242b-2fda-617e-78858b0503a6,2024-06-30,TX-400,IL,Supplier D,397,26,511,4.22,0.99
da1bbcc1-be0d-7dad-9271-a05cf1de5ff5,2024-06-30,TX-500,NY,Supplier C,392,32,505,4.22,0.99
4886a44e-25f2-8de9-ce14-977427fe0684,2024-07-01,TX-100,NY,Supplier E,331,19,419,4.43,0.81
2116e1a3-c376-5e5c-0cff-8d4adab036dc,2024-07-01,TX-200,CA,Supplier B,373,33,486,4.43,0.81
518fc06a-0fb7-987b-77b1-d08e4648b5c1,2024-07-01,TX-200,IL,Supplier A,296,24,381,4.43,0.81
915ed408-c852-f8da-903f-3fc920d31e9a,2024-07-01,TX-200,TX,Supplier E,412,27,521,4.43,0.81
2b8d2a5b-c203-53a5-a5b7-d361ceaf2799,2024-07-01,TX-300,CA,Supplier C,442,28,563,4.43,0.81
6333a939-f038-975c-d4c4-01f9561d5e2a,2024-07-01,TX-300,NY,Supplier A,324,36,424,4.43,0.81
38bf1d42-4e69-5e2d-1de8-1a9890a775c0,2024-07-01,TX-400,IL,Supplier B,325,26,424,4.43,0.81
5b27c72a-ebcc-bd05-c038-e97d038838b1,2024-07-01,TX-400,TX,Supplier A,412,20,511,4.43,0.81
6624085f-a4a5-849a-eecd-88f357e4623c,2024-07-01,TX-500,FL,Supplier D,404,36,531,4.43,0.81
1337548e-524f-a9f9-c345-059afc8fef65,2024-07-01,TX-500,IL,Supplier C,379,40,489,4.43,0.81
0892f768-c90f-d64c-6b87-90a9aaa8a280,2024-07-02,TX-100,CA,Supplier E,350,34,450,4.43,0.99
f9281fa2-571b-d1e6-afd2-50ac1a0989e7,2024-07-02,TX-300,TX,Supplier E,389,25,490,4.43,0.99
72a4bc45-dcfc-1f1c-1dfd-3bdbca868363,2024-07-02,TX-400,CA,Supplier C,424,31,537,4.43,0.99
787824c5-251f-6fc0-f69f-b22a10630423,2024-07-02,TX-500,IL,Supplier B,387,34,501,4.43,0.99
d472490a-ee06-e33b-aa40-a2063f637094,2024-07-03,TX-100,CA,Supplier A,338,18,425,4.43,0.49
a99ba33d-1fb1-b48c-9b0d-434c8a8c01f4,2024-07-03,TX-200,FL,Supplier B,351,20,434,4.43,0.49
5f4106ae-02fa-0d07-e99f-22bccdb7d5d2,2024-07-03,TX-200,TX,Supplier C,405,36,529,4.43,0.49
2fe93683-aafc-fd9d-46d7-ada9a577cf06,2024-07-03,TX-300,IL,Supplier C,316,28,406,4.43,0.49
8a552662-60d2-e350-3a86-a0d78546adf9,2024-07-03,TX-400,CA,Supplier E,364,24,458,4.43,0.49
1ce01874-2df1-812a-9554-edadf966b894,2024-07-03,TX-400,FL,Supplier A,330,21,416,4.43,0.49
4e4a1069-3921-d561-0753-b9f3fac35bf6,2024-07-03,TX-400,NY,Supplier E,380,16,470,4.43,0.49
5868e4db-c127-e89a-5df0-19aa1cc98587,2024-07-03,TX-400,TX,Supplier E,381,30,483,4.43,0.49
8581f221-de4d-4b15-f64a-9fee67f9c811,2024-07-03,TX-500,FL,Supplier D,413,41,535,4.43,0.49
468503a9-c577-8db5-ae22-a6bb4fd3c007,2024-07-04,TX-100,FL,Supplier A,292,24,377,4.43,0.95
4a5f3522-6519-7b67-edcc-44f93973c895,2024-07-04,TX-100,NY,Supplier A,266,27,343,4.43,0.95
ff4b8e1c-7270-6ba9-ae25-3d0e79a73131,2024-07-04,TX-200,IL,Supplier B,368,23,459,4.43,0.95
0ae5ddd0-45ee-2207-c740-0cecd1b5c4f5,2024-07-04,TX-300,IL,Supplier C,346,28,446,4.43,0.95
eb1a3bc4-edac-f720-0e0e-8906fa86ae39,2024-07-04,TX-300,TX,Supplier A,386,25,477,4.43,0.95
5c8773be-bbe0-828e-c6fb-3aef173d1fc2,2024-07-04,TX-500,IL,Supplier E,430,22,528,4.43,0.95
b1cf7390-607d-b395-d9b8-ef882ff4c3b6,2024-07-04,TX-500,TX,Supplier E,375,12,465,4.43,0.95
ce7e78b1-b6e9-e369-fdeb-7eb154996b47,2024-07-05,TX-100,NY,Supplier C,271,20,346,4.43,0.2
6db3d07c-a96f-c6ec-2307-eab2e590fddf,2024-07-05,TX-200,CA,Supplier C,347,24,441,4.43,0.2
e2e674c4-0e14-f787-d5f8-1b0d214cf89e,2024-07-05,TX-200,NY,Supplier C,297,22,376,4.43,0.2
0b6375ca-e47a-4dc6-be16-b2ac5237d264,2024-07-05,TX-300,FL,Supplier E,390,13,486,4.43,0.2
b4178c19-8ac5-cc4c-1e00-f6215e6e3da5,2024-07-05,TX-300,TX,Supplier B,352,28,455,4.43,0.2
bcbaa815-6aed-b70a-9be4-b6c256770f86,2024-07-05,TX-400,FL,Supplier E,327,17,407,4.43,0.2
ea399c29-3a6a-748e-4276-16ae462afa98,2024-07-05,TX-400,NY,Supplier B,334,20,419,4.43,0.2
4b76c409-7415-ce7f-86b0-d09c1e887560,2024-07-05,TX-500,IL,Supplier A,362,25,457,4.43,0.2
f8294515-63c2-2cbc-240c-67facb063525,2024-07-05,TX-500,NY,Supplier E,383,14,471,4.43,0.2
25897684-b01d-80fa-2ca7-c3766d9c5f33,2024-07-06,TX-100,CA,Supplier B,417,44,542,4.43,0.19
319fdc55-2183-e113-2a67-669026503ed1,2024-07-06,TX-200,FL,Supplier A,364,17,450,4.43,0.19
1b6bdbde-e641-cee2-7de1-9aff31d5480b,2024-07-06,TX-200,TX,Supplier B,399,26,497,4.43,0.19
2c64c8fd-499f-c2be-1464-30b033d508d0,2024-07-06,TX-300,FL,Supplier B,329,28,422,4.43,0.19
652a74a6-bbd5-686c-bb8f-c91d81ef817f,2024-07-06,TX-300,IL,Supplier C,323,19,405,4.43,0.19
f6556e84-2bb2-1811-ee13-37ff18adecc8,2024-07-06,TX-400,TX,Supplier D,398,33,515,4.43,0.19
922803e4-8d6a-a0bd-d258-c992ec96ea88,2024-07-06,TX-500,CA,Supplier E,388,31,494,4.43,0.19
180f0613-d6c2-df19-a057-1566ffc785a4,2024-07-06,TX-500,FL,Supplier A,393,34,507,4.43,0.19
69752594-83a5-c59f-0aa3-7467341dc919,2024-07-07,TX-100,CA,Supplier B,374,33,482,4.43,0.69
1272a154-d732-1525-7433-c7b2fb0672cc,2024-07-07,TX-100,FL,Supplier D,344,39,453,4.43,0.69
7db9a10b-8f97-cfa6-cb49-3a0f56524585,2024-07-07,TX-100,NY,Supplier A,290,23,365,4.43,0.69
4079af13-a5bc-2e47-2067-92b6e2d49dc3,2024-07-07,TX-300,IL,Supplier C,299,19,377,4.43,0.69
1f1e7d80-f941-5e4d-33ab-5243f55f02fb,2024-07-07,TX-400,TX,Supplier C,422,42,542,4.43,0.69
f860ec64-59d8-d619-7daa-bf6d8af3fc35,2024-07-07,TX-500,NY,Supplier C,345,19,434,4.43,0.69
03041e69-e5ef-f59a-25d7-b0028af25e2c,2024-07-08,TX-100,TX,Supplier A,355,22,448,4.43,0.97
7ea2b9e6-df71-0eb0-7627-8ddad0b2436f,2024-07-08,TX-300,NY,Supplier A,273,18,345,4.43,0.97
00ec02d3-3b05-253a-4831-ec0c000430e3,2024-07-08,TX-400,CA,Supplier B,359,32,465,4.43,0.97
84cf5358-46a4-a5c0-b886-0509358db126,2024-07-08,TX-400,IL,Supplier E,407,21,508,4.43,0.97
7e5c8ab1-5b43-ff54-5502-8c1f162ac6fe,2024-07-08,TX-500,IL,Supplier C,389,27,491,4.43,0.97
b43d7882-7743-748c-a03f-ad5ca171c6b8,2024-07-09,TX-200,CA,Supplier D,380,28,489,4.43,0.64
be0dc7c1-78d4-e558-347f-42d165284f7b,2024-07-09,TX-200,IL,Supplier C,374,26,478,4.43,0.64
37400899-09a4-b0c0-e7d8-0ba5ae00be46,2024-07-09,TX-200,NY,Supplier E,312,22,399,4.43,0.64
63aa5cd5-be83-8b90-c716-ae3432b112d5,2024-07-09,TX-200,TX,Supplier E,356,19,446,4.43,0.64
68114033-5922-d497-babe-858e3741f1cd,2024-07-09,TX-300,FL,Supplier E,326,22,411,4.43,0.64
5aacdcf6-19bf-7717-df71-047b9038279a,2024-07-09,TX-400,IL,Supplier D,354,34,463,4.43,0.64
6e818998-e9a6-deb1-6960-2a9f22d85c2a,2024-07-09,TX-500,IL,Supplier B,359,32,470,4.43,0.64
8e0c1213-9312-fca9-4275-7a7620c321b9,2024-07-10,TX-100,CA,Supplier C,336,31,437,4.43,0.57
0b95b67e-fb5c-2ccd-6248-b87b8c3e8ba9,2024-07-10,TX-200,CA,Supplier D,385,28,493,4.43,0.57
f8e4a2ff-b0ff-dd9a-2734-e745394231ab,2024-07-10,TX-200,IL,Supplier C,339,21,437,4.43,0.57
6416a28a-daba-090f-99b2-8b870c645865,2024-07-10,TX-200,TX,Supplier C,330,23,431,4.43,0.57
4c78ebbf-8554-edac-9da6-1c070b079d05,2024-07-10,TX-300,FL,Supplier E,318,17,397,4.43,0.57
d46c80ed-0d78-e28f-f38c-89ae122759ea,2024-07-10,TX-300,IL,Supplier C,358,29,460,4.43,0.57
f217f288-bbc6-c844-8871-0bd451ab206d,2024-07-10,TX-300,TX,Supplier C,416,33,531,4.43,0.57
86e19ba2-5eb8-01f7-447d-117536ad22be,2024-07-10,TX-400,IL,Supplier E,384,31,497,4.43,0.57
3ae56840-8f3e-457d-8492-993ac46154cc,2024-07-10,TX-500,CA,Supplier D,391,29,493,4.43,0.57
a2c4e531-5907-3472-9cbc-eed5277af77f,2024-07-10,TX-500,IL,Supplier E,393,19,495,4.43,0.57
dd8befa7-2144-9e85-7f38-a9774231c614,2024-07-11,TX-200,FL,Supplier A,395,30,505,4.43,0.86
76aea86e-65a0-7bd6-6e8f-2e41dd36f045,2024-07-11,TX-200,NY,Supplier B,312,18,392,4.43,0.86
7adc2c89-f047-7595-bb40-c3c9a11f4af7,2024-07-11,TX-200,TX,Supplier B,355,25,458,4.43,0.86
37b83e0b-7797-07b9-c97d-04dbd6f58ff7,2024-07-11,TX-300,CA,Supplier C,367,34,477,4.43,0.86
66a1042b-20ce-f6e0-760a-114a6fa94efa,2024-07-11,TX-300,IL,Supplier D,330,29,427,4.43,0.86
895d7936-7711-c6aa-a693-0a9e8f5feeab,2024-07-11,TX-400,TX,Supplier C,438,27,552,4.43,0.86
ae719e12-1b56-5d6b-a343-01fcab23ebef,2024-07-11,TX-500,FL,Supplier A,463,33,585,4.43,0.86
bc10796f-7835-2fad-872b-8efd908566dc,2024-07-11,TX-500,NY,Supplier D,396,40,519,4.43,0.86
9f4297c0-1f22-7dae-d4bb-0d2f027c4850,2024-07-11,TX-500,TX,Supplier C,473,33,594,4.43,0.86
328bf946-24a5-85a4-9587-ba6e82f7f685,2024-07-12,TX-100,CA,Supplier D,362,32,464,4.43,0.27
48acfc5e-fa50-3e52-9ee2-c6ee796f1109,2024-07-12,TX-200,FL,Supplier D,321,20,401,4.43,0.27
9df9fe56-054a-77a1-e8c5-e45b1961d192,2024-07-12,TX-200,NY,Supplier B,327,17,416,4.43,0.27
134e0257-ba02-a4c3-705c-aff0cca3fe5f,2024-07-12,TX-300,IL,Supplier C,317,29,413,4.43,0.27
b27995d2-7464-6959-f1dd-542e346e271f,2024-07-12,TX-400,IL,Supplier A,339,15,421,4.43,0.27
e15a3103-a5e2-b53e-c791-68ebc301fedb,2024-07-13,TX-200,CA,Supplier B,416,25,525,4.43,0.88
f3646bb4-88b6-100e-bace-647fea87735b,2024-07-13,TX-300,CA,Supplier D,341,23,435,4.43,0.88
c1209982-3105-e2ef-c4b9-494c92e87b38,2024-07-13,TX-300,IL,Supplier E,321,18,405,4.43,0.88
84fcf0fb-b20e-65d9-46b9-a1887d2ec510,2024-07-13,TX-400,IL,Supplier E,345,20,430,4.43,0.88
2171b1ef-5bc4-9ab0-18ff-c4dd51c2c516,2024-07-13,TX-400,NY,Supplier D,301,25,381,4.43,0.88
a9f229f7-bf8a-2002-cfca-785a2e794e4c,2024-07-13,TX-500,IL,Supplier A,383,19,486,4.43,0.88
9471ffe8-c17d-0b3a-1f61-a0bb43c37cbd,2024-07-13,TX-500,TX,Supplier B,375,32,486,4.43,0.88
83b47fff-0a1d-a181-e5ca-ba10e13f205d,2024-07-14,TX-100,IL,Supplier E,334,16,416,4.43,0.06
50f63973-9875-1c54-b12b-a1e6ebe543ef,2024-07-14,TX-200,TX,Supplier D,381,20,477,4.43,0.06
cd6f7d79-0dfa-3206-dd66-57a58b6688bd,2024-07-14,TX-300,IL,Supplier B,304,23,388,4.43,0.06
9c585286-6a96-c1eb-182d-2429352eb709,2024-07-14,TX-300,TX,Supplier A,354,24,443,4.43,0.06
b9fb9d9c-f765-5d08-0777-c84985162735,2024-07-14,TX-400,FL,Supplier C,342,26,434,4.43,0.06
69f281b0-423c-ed8b-4ced-e5d3333fc49e,2024-07-14,TX-400,IL,Supplier D,392,26,497,4.43,0.06
0eff45ab-396e-c1b1-26a9-ad5fd8dc646f,2024-07-15,TX-200,CA,Supplier A,357,23,452,4.43,0.21
c705517f-026a-98e8-1b0d-c757c28c0f76,2024-07-15,TX-300,CA,Supplier C,414,34,529,4.43,0.21
71251dbd-095c-8e8a-5984-044cea813919,2024-07-15,TX-400,FL,Supplier D,394,20,491,4.43,0.21
5d910eb5-9d1f-57ec-f176-ab26b7789859,2024-07-15,TX-500,CA,Supplier C,400,34,510,4.43,0.21
5210d722-05e2-3068-fe1a-0a28a093dc7b,2024-07-15,TX-500,FL,Supplier A,379,30,492,4.43,0.21
9e4da3a1-8249-b5dc-e996-87cf456dae22,2024-07-16,TX-100,CA,Supplier C,382,31,486,4.43,0.81
202d5bc9-1b92-1322-3801-75f703109821,2024-07-16,TX-100,IL,Supplier B,352,22,437,4.43,0.81
7b90a92c-f83e-39a3-e87a-37ac82434434,2024-07-16,TX-100,NY,Supplier C,322,30,412,4.43,0.81
4a13f0c7-ba9c-f87f-2b6a-60cfdef32a3f,2024-07-16,TX-100,TX,Supplier D,386,30,491,4.43,0.81
3fc8dc52-f0ea-799c-12fd-e01e2bb795d6,2024-07-16,TX-200,TX,Supplier E,430,34,545,4.43,0.81
29c5bedc-6976-8812-bf79-957d537e10c7,2024-07-16,TX-300,FL,Supplier B,382,27,485,4.43,0.81
d868f25b-2c54-37d8-6a36-0fadd9afc521,2024-07-16,TX-300,IL,Supplier E,295,26,383,4.43,0.81
07dbb639-dd8d-284d-da2e-cad02cc0867a,2024-07-16,TX-300,TX,Supplier D,321,29,412,4.43,0.81
811a1d17-64a0-8b8e-2227-2ee599d2b338,2024-07-16,TX-400,CA,Supplier C,403,35,532,4.43,0.81
9f9d97b7-29d0-e85f-d641-198a8b95d828,2024-07-16,TX-400,FL,Supplier D,417,34,528,4.43,0.81
def1d924-1b78-1f31-f3b8-c6dc067d9ced,2024-07-16,TX-400,NY,Supplier B,325,23,412,4.43,0.81
e5b2395c-dc9c-b093-278c-807be54ad5f1,2024-07-16,TX-400,TX,Supplier E,414,21,521,4.43,0.81
51410921-2eea-6066-5baf-f6757303c06c,2024-07-16,TX-500,IL,Supplier C,416,37,540,4.43,0.81
bd69c8f9-de03-b017-3e79-32d14f4bb62f,2024-07-17,TX-100,FL,Supplier A,303,21,388,4.43,0.56
bc1ea1b0-b17b-78d4-0f85-3fd84a12b3ff,2024-07-17,TX-100,TX,Supplier D,335,25,427,4.43,0.56
fe7d9f77-ae39-b680-e2b9-51c45723cac3,2024-07-17,TX-200,FL,Supplier E,389,19,484,4.43,0.56
ab824425-ec12-caf4-7b97-6329cbe28329,2024-07-17,TX-200,TX,Supplier D,392,33,499,4.43,0.56
a9ae1f5f-b5f6-2576-07ce-8903d9958aa8,2024-07-17,TX-300,FL,Supplier C,314,18,397,4.43,0.56
35adb22f-bb8f-a81f-5cf7-4bedda2612fa,2024-07-17,TX-300,NY,Supplier A,342,37,448,4.43,0.56
03bfb71c-74d3-4321-1364-fc045f8374a2,2024-07-17,TX-300,TX,Supplier C,376,25,479,4.43,0.56
33ce5962-72f8-e6cc-c85f-3c173ccafb6c,2024-07-17,TX-400,NY,Supplier A,375,21,473,4.43,0.56
6d32e32f-3fc0-5714-bb7d-3ec8001afb96,2024-07-17,TX-500,TX,Supplier E,426,18,541,4.43,0.56
05d1032a-5f4e-9341-23ab-0aa08011a506,2024-07-18,TX-100,CA,Supplier E,410,27,517,4.43,0.84
7f1d8ecf-ca6a-83b5-730f-a3f0c8763376,2024-07-18,TX-300,CA,Supplier B,404,25,517,4.43,0.84
a6ede601-9ac6-c3b1-2694-d3c3b60fb81b,2024-07-18,TX-300,TX,Supplier C,323,12,391,4.43,0.84
cca2d6e3-c9e5-2a1e-fa2a-e861c5f61de3,2024-07-18,TX-400,FL,Supplier A,322,17,408,4.43,0.84
4ca46c97-7411-e58b-a153-7fcea6cc6d33,2024-07-18,TX-500,FL,Supplier E,373,20,466,4.43,0.84
ffbf1dd8-e22d-1f69-8757-4ec0e5128dae,2024-07-19,TX-100,NY,Supplier B,335,25,432,4.43,0.38
be681fe4-91bd-2ff2-0577-1e2a49e17568,2024-07-19,TX-200,CA,Supplier A,346,15,437,4.43,0.38
dddedd74-a7c6-c9ea-4653-7c16a105932c,2024-07-19,TX-300,NY,Supplier C,303,24,393,4.43,0.38
b18c7459-8cdf-2352-8e1e-95b7037ad238,2024-07-19,TX-400,FL,Supplier D,388,36,509,4.43,0.38
eaf1161e-58ea-b0b4-c818-f5f1cddf2c26,2024-07-19,TX-400,TX,Supplier C,383,27,488,4.43,0.38
4a466e8a-dcb6-218e-b9d3-efd2258980e7,2024-07-19,TX-500,FL,Supplier D,454,44,584,4.43,0.38
fb6867ae-faa9-c9d8-e0ea-3f863bd82574,2024-07-20,TX-100,TX,Supplier A,343,24,437,4.43,0.03
6ca9b5a4-4147-f23c-69a0-95095429ba1e,2024-07-20,TX-200,TX,Supplier C,382,28,479,4.43,0.03
660ece7b-e447-3390-d595-5f796a29d3f2,2024-07-20,TX-400,CA,Supplier B,448,38,582,4.43,0.03
5b1ea74d-cec0-4303-d66c-9343fd7856ea,2024-07-20,TX-400,NY,Supplier A,308,17,384,4.43,0.03
060264a4-7a92-99c7-7eb9-0e657c66c5a3,2024-07-20,TX-400,TX,Supplier D,448,35,567,4.43,0.03
c4eacfa1-e35e-9bf0-a854-dc1dc564a079,2024-07-21,TX-100,NY,Supplier C,271,22,356,4.43,0.58
bf607bcd-be1f-8412-9082-1aded554d0e7,2024-07-21,TX-200,CA,Supplier D,354,26,453,4.43,0.58
891eb22d-615b-0499-af96-e0cc044dde7e,2024-07-21,TX-200,NY,Supplier A,295,15,372,4.43,0.58
9f13af2a-0630-c58b-378b-9b6f407b6b96,2024-07-21,TX-200,TX,Supplier D,331,22,418,4.43,0.58
f1f216b2-fb19-00cb-5590-6fbf4602f296,2024-07-21,TX-300,NY,Supplier C,298,22,379,4.43,0.58
8dfebb43-bf1f-a361-213b-2112d6d302e9,2024-07-21,TX-400,FL,Supplier E,353,23,441,4.43,0.58
0c19b079-d888-1db3-2c10-1ddc7ec4a118,2024-07-21,TX-500,CA,Supplier B,439,30,554,4.43,0.58
0e7c3671-336f-231e-5252-1e4624d96399,2024-07-22,TX-100,CA,Supplier A,378,22,477,4.43,0.65
9f1e6f27-baf3-f2ba-45b9-c14546423a8c,2024-07-22,TX-200,IL,Supplier B,354,25,454,4.43,0.65
0258e064-44d1-96a1-551a-b97c76356418,2024-07-22,TX-200,TX,Supplier D,372,38,480,4.43,0.65
ad7e97cd-b0dc-7fa7-e5b7-9996329e3bd8,2024-07-22,TX-300,TX,Supplier E,367,18,462,4.43,0.65
1482e583-e27b-5b21-73fc-3c438382d786,2024-07-22,TX-400,FL,Supplier B,326,19,411,4.43,0.65
de1af563-c7d7-33fa-bb5d-c2d027deecef,2024-07-22,TX-400,TX,Supplier B,333,16,412,4.43,0.65
f6c85b59-0555-05f0-f920-d338679ce961,2024-07-22,TX-500,IL,Supplier B,346,17,432,4.43,0.65
0fba5709-f407-f82a-ca2f-6cb3ebf057d8,2024-07-23,TX-100,FL,Supplier B,377,26,480,4.43,0.12
3894dcdf-02ac-1016-3bcb-dbf0a7d7e783,2024-07-23,TX-200,CA,Supplier B,409,27,515,4.43,0.12
c61a3782-0a96-e1af-f47c-a4558f9f051b,2024-07-23,TX-200,FL,Supplier E,349,14,431,4.43,0.12
935a0b36-ebae-e3ce-7597-bf9dbf7dda7b,2024-07-23,TX-300,FL,Supplier A,324,18,406,4.43,0.12
22f92db2-f4de-fb57-3a86-07662e0a1251,2024-07-23,TX-400,TX,Supplier A,427,20,538,4.43,0.12
4862ee30-983f-9967-fb9a-c987021a5968,2024-07-23,TX-500,FL,Supplier C,395,27,500,4.43,0.12
88bd8154-6882-1b91-e776-c31eff614b79,2024-07-23,TX-500,IL,Supplier A,429,21,536,4.43,0.12
39eb0028-ba2a-3d35-513d-18f7828ee581,2024-07-24,TX-200,TX,Supplier C,385,35,500,4.43,0.61
3e4346ea-0fef-30c1-c181-0112d06705e1,2024-07-24,TX-300,CA,Supplier B,334,25,430,4.43,0.61
bb97da87-906c-afbc-bfea-83da7b5108d1,2024-07-24,TX-300,FL,Supplier A,377,22,476,4.43,0.61
6b496e21-0cc1-7230-d61e-b09b311a9d86,2024-07-24,TX-300,TX,Supplier A,368,27,468,4.43,0.61
e024639f-79c7-7870-a76c-ea39ddfcc1e2,2024-07-24,TX-400,CA,Supplier D,459,36,578,4.43,0.61
e858c436-d69c-35db-5725-0353ce6f7258,2024-07-24,TX-400,IL,Supplier E,325,13,403,4.43,0.61
15234534-f38d-73a2-16d0-7e483738d15c,2024-07-24,TX-500,NY,Supplier E,345,21,434,4.43,0.61
0888cab8-fd03-9929-3308-3a5b25ddc8f9,2024-07-25,TX-100,NY,Supplier D,275,18,345,4.43,0.75
22c86130-ee09-1ac3-1308-2b4c15b935b7,2024-07-25,TX-100,TX,Supplier A,396,32,501,4.43,0.75
d15dfd49-9bc1-5284-2036-13936048f238,2024-07-25,TX-200,CA,Supplier D,407,32,526,4.43,0.75
2ee0c4f3-92a9-68c5-08d3-888ce9b4a000,2024-07-25,TX-300,FL,Supplier E,363,27,467,4.43,0.75
9c3cf7b9-731d-c2e9-8671-dcc13081e580,2024-07-25,TX-300,TX,Supplier A,325,18,406,4.43,0.75
aef949e5-5a5a-98a6-f5ad-280454a2dde7,2024-07-25,TX-400,IL,Supplier C,358,29,459,4.43,0.75
9b1d5ddc-cf39-323c-0314-9acaa6fc94bd,2024-07-25,TX-400,NY,Supplier C,354,18,441,4.43,0.75
4f569362-1f72-0900-d1ae-ef4c98dbcc64,2024-07-25,TX-400,TX,Supplier A,370,29,468,4.43,0.75
6a3fdbd0-c3a3-d33f-fe26-3594ab5308d5,2024-07-25,TX-500,NY,Supplier C,378,26,480,4.43,0.75
cc43ab9a-315f-f8a8-3b0f-1d6c77b4652c,2024-07-26,TX-100,FL,Supplier D,375,31,485,4.43,0.96
fbee71fd-af6c-00d1-1d4a-573b46685faa,2024-07-26,TX-200,NY,Supplier C,347,26,446,4.43,0.96
162a63fc-7136-a729-b780-21aa45a3daab,2024-07-26,TX-400,TX,Supplier E,408,20,503,4.43,0.96
01761ffc-3ddc-bf8a-a0b6-143e484f5dd5,2024-07-26,TX-500,CA,Supplier A,390,22,482,4.43,0.96
279fb2ae-7f6c-b74c-02d3-c0382700fa06,2024-07-27,TX-100,CA,Supplier A,384,27,490,4.43,0.66
154ed4fa-acfa-5094-2f31-dc453a6f726f,2024-07-27,TX-200,NY,Supplier C,340,44,446,4.43,0.66
9100acd3-819e-6acb-bb56-1fa877423080,2024-07-27,TX-400,IL,Supplier B,371,23,461,4.43,0.66
f2407702-37cb-4cae-c082-f7c203217322,2024-07-27,TX-400,NY,Supplier A,286,19,365,4.43,0.66
6efc4ea9-f546-1392-94dd-a8a4588e7009,2024-07-27,TX-500,FL,Supplier D,431,22,537,4.43,0.66
b286d33f-5a1e-f878-8fd2-9039e071259e,2024-07-27,TX-500,IL,Supplier B,417,32,527,4.43,0.66
4aa1d4e4-8ae5-94a3-d281-9ccc45baa99f,2024-07-27,TX-500,TX,Supplier E,375,24,478,4.43,0.66
500b1b45-4b16-520d-c6cd-e6059f03a70d,2024-07-28,TX-100,CA,Supplier A,354,21,438,4.43,0.58
0ea0e08b-a2a2-5f03-d0a9-711c606401f3,2024-07-28,TX-100,FL,Supplier E,326,15,399,4.43,0.58
7a165065-25ad-f725-f331-c48651c4bc7f,2024-07-28,TX-100,IL,Supplier D,292,23,376,4.43,0.58
7115ce56-760b-c151-1c42-e654c0206c82,2024-07-28,TX-100,TX,Supplier A,349,27,448,4.43,0.58
be85e071-be56-bcb6-0551-4e4cafe1da20,2024-07-28,TX-200,IL,Supplier E,339,14,424,4.43,0.58
9d74144c-a298-6067-802b-4f2ff393104a,2024-07-28,TX-200,NY,Supplier D,358,23,462,4.43,0.58
5da6e13a-42db-1e2d-8f55-48610220c268,2024-07-28,TX-300,CA,Supplier D,348,29,449,4.43,0.58
97ce78a8-eb0b-3833-fcf1-9757e8cf15d2,2024-07-28,TX-300,IL,Supplier E,301,14,376,4.43,0.58
a2c8fab8-2591-03cc-49a6-c1ed7fc1d9c6,2024-07-28,TX-300,TX,Supplier B,325,23,415,4.43,0.58
c727802b-3205-f7cc-b05f-e4a252e3e8be,2024-07-28,TX-500,NY,Supplier A,385,23,486,4.43,0.58
ee2359c0-7e95-2b8d-d668-d00edbb70280,2024-07-28,TX-500,TX,Supplier E,417,20,520,4.43,0.58
924919b9-059f-08eb-469b-21afd159a27e,2024-07-29,TX-200,CA,Supplier A,406,23,516,4.43,0.65
212cd461-8ee3-509f-fc5a-bfc80b0421e4,2024-07-29,TX-200,IL,Supplier C,371,25,471,4.43,0.65
b3b2810d-047e-143d-c145-586d76bf5fe4,2024-07-29,TX-300,IL,Supplier D,334,23,428,4.43,0.65
5d40d66d-6fc0-0947-fa18-d22fbe32b047,2024-07-29,TX-300,NY,Supplier C,293,25,371,4.43,0.65
b7fb5636-d650-9d19-12c4-9282c61e96b1,2024-07-29,TX-400,TX,Supplier E,439,34,558,4.43,0.65
a722966f-1ebe-1f89-1ab2-fc7d6e2ac735,2024-07-30,TX-100,NY,Supplier E,327,18,416,4.43,0.39
45c3a637-2e75-3ee0-aabd-7278952542e1,2024-07-30,TX-100,TX,Supplier A,295,13,365,4.43,0.39
