uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index
d1db1c47-c18c-3d1b-5ac7-10b903edc25e,2020-03-06,TX-200,FL,Supplier A,236,14,298,3.22,0.86
c2ef0093-520b-0d6b-f328-86a79e395fd7,2020-03-09,TX-200,NY,Supplier B,206,8,250,3.22,0.43
a7492791-5b20-5588-3624-302b56a3a4e6,2023-05-26,TX-200,IL,Supplier B,367,25,470,4.14,0.66
a1d68058-c467-8299-5666-aa0e0bd6e24b,2022-07-28,TX-200,CA,Supplier E,413,27,518,4.71,0.79
683a8326-c199-f952-6e96-6d9930dd20ec,2020-10-02,TX-100,TX,Supplier A,259,19,332,2.74,0.65
bd5d322b-c99c-84c6-9e48-4050968d1c91,2023-06-23,TX-200,FL,Supplier C,341,22,431,4.27,0.85
36d2377e-41e5-8f4b-d8d7-d6e5d9c4d3de,2021-11-14,TX-500,TX,Supplier A,246,23,319,3.9,0.38
a255c94d-756d-73bd-44c2-49dbfc449737,2021-12-04,TX-400,CA,Supplier D,237,17,300,3.84,0.48
102c6072-f0f5-1d68-e03e-c24e8cee1c62,2022-07-02,TX-400,IL,Supplier E,365,19,457,4.71,0.13
3345f8cd-1117-ab15-e0c0-5388e9fdea9a,2023-11-09,TX-100,FL,Supplier E,198,9,250,4.32,0.95
faf2bb12-1910-1e0b-1326-da3ab7c9c4f9,2022-07-12,TX-500,FL,Supplier E,407,15,499,4.71,0.92
de47dade-2b8d-2fa1-eb81-455d5ef6d3f4,2020-07-11,TX-500,TX,Supplier B,347,26,451,2.82,0.23
886a94a6-a786-5315-69a5-42165d81aad2,2021-01-15,TX-500,NY,Supplier D,179,13,228,3.45,0.93
ac094080-86ce-2c90-0377-818e62c8b0ff,2021-04-09,TX-300,IL,Supplier A,247,13,310,3.68,0.33
041343c7-f1af-1850-8e14-24a5d15a43a7,2021-06-13,TX-400,FL,Supplier B,352,17,440,3.5,0.34
b8f025a8-ca35-7cb3-4af5-272dc9fd9b03,2020-05-06,TX-500,CA,Supplier B,370,33,472,2.99,0.44
3a0f90e7-1ef3-98e4-f602-92afffba9777,2021-12-02,TX-100,FL,Supplier D,217,20,279,3.84,0.32
39c5a80c-75c9-10d1-7bac-5d987b99d3a3,2021-01-02,TX-500,NY,Supplier E,235,13,298,3.45,0.78
b1897cfd-b60a-a6f2-0ed9-138f4c5a6236,2023-11-23,TX-400,NY,Supplier C,243,31,330,4.32,0.11
648cc1cd-97da-9730-67c6-fc3c5433db41,2020-08-12,TX-300,IL,Supplier E,274,17,346,2.82,0.68
ff318da7-9c9c-8a22-061e-d521a42999ff,2020-02-10,TX-300,TX,Supplier A,190,12,242,2.91,0.15
8eb0a2c9-b14f-4205-ca56-462c56374af1,2020-05-08,TX-500,TX,Supplier B,358,33,458,2.99,0.89
bb420a57-dc70-c0ae-c731-8077b6efef17,2020-12-26,TX-200,CA,Supplier B,236,17,298,3.4,0.67
005396ea-8067-3606-0d3e-56cc41dc5df0,2022-01-31,TX-500,CA,Supplier A,250,13,312,3.7,0.02
438427d7-76b7-11d2-ce4e-100cc6729488,2023-05-03,TX-200,FL,Supplier E,320,19,402,4.14,0.5
91d90ae0-4ef8-556a-ede8-a4fdfce4942f,2023-07-09,TX-100,NY,Supplier A,306,18,383,4.02,0.86
e0bacd62-86fa-b0fc-42a8-d25684523f52,2023-12-22,TX-300,FL,Supplier D,190,12,236,4.33,0.96
73837758-298e-f27d-28c8-d0b7b7f9b1ce,2021-02-01,TX-400,IL,Supplier D,208,23,275,3.82,0.61
651011a4-7dbe-5320-23b7-cdd90e43bf1f,2023-05-05,TX-200,CA,Supplier A,391,23,493,4.14,0.97
017a92e0-bea8-9dcb-3946-4f8bc9332803,2020-04-17,TX-400,IL,Supplier A,269,20,340,3.56,0.66
d9d4cae9-4f9d-ea87-df7e-cae0edf7dadf,2023-07-15,TX-400,CA,Supplier B,405,32,519,4.02,0.81
a3a5233d-0201-ef4d-0742-4494c379461f,2022-08-06,TX-500,NY,Supplier C,344,17,426,4.49,0.99
89e85a53-3b46-dda7-7f31-b2170e65d059,2020-01-31,TX-100,CA,Supplier D,207,24,269,3.17,0.66
677bb114-53ed-c49a-0f6d-05a8c49063a8,2020-10-05,TX-300,NY,Supplier E,213,15,274,2.74,0.63
b4296098-6565-fae6-3508-e2117f3a6806,2022-08-27,TX-100,FL,Supplier D,339,20,424,4.49,0.45
a733ad9d-15c4-4e24-5fd8-263a09270393,2023-05-14,TX-200,FL,Supplier A,366,25,471,4.14,0.59
0af6fc4d-272a-c383-32b5-6d6da987def2,2021-03-11,TX-300,TX,Supplier B,218,19,282,3.96,0.42
88d790bd-528d-aa2b-777b-603824a8c127,2022-09-27,TX-300,CA,Supplier E,269,13,332,4.26,0.67
d52c1235-3fc2-2993-0162-b9cb5231151b,2022-10-18,TX-200,IL,Supplier C,225,15,285,3.97,0.61
f1ba1d7c-7c73-acd6-cb1f-2ddddf2daa76,2022-01-05,TX-400,IL,Supplier A,206,17,260,3.7,0.36
108307f7-21d8-5e77-e260-7a6bbffb2037,2023-06-24,TX-200,IL,Supplier E,313,16,392,4.27,0.5
3f496808-c67a-c4ac-0968-86e6b6620441,2021-08-23,TX-500,TX,Supplier D,320,24,409,3.77,0.4
133d5987-745b-e5d5-f664-9b368687ecde,2023-08-31,TX-500,FL,Supplier E,403,20,517,4.06,0.9
008ac844-9be3-2af6-9460-dfa65627e9b4,2022-09-14,TX-100,CA,Supplier E,301,10,375,4.26,0.41
f177cf2f-69fd-5f26-e981-5d81df8af14c,2020-07-12,TX-500,TX,Supplier D,412,34,535,2.82,0.53
31bfe445-7ade-c7e6-5816-50aff897ef02,2022-08-05,TX-500,TX,Supplier C,434,25,546,4.49,0.0
8814df14-a180-f119-0d5e-30cb94070944,2020-06-21,TX-100,IL,Supplier E,330,27,420,2.68,0.66
51f580a7-7f4f-7ee7-df46-f67033ff1597,2023-08-13,TX-200,CA,Supplier B,372,23,471,4.06,0.1
087f5bc9-49ca-2086-7491-6430213e7728,2021-03-30,TX-500,TX,Supplier E,335,16,420,3.96,0.52
b8c5f2e1-e944-6cc8-e541-d4076c1ac27f,2022-09-13,TX-500,IL,Supplier B,352,29,447,4.26,0.34
2977ca5d-de31-d001-615e-f4ca56bbef41,2022-02-21,TX-100,CA,Supplier B,251,23,325,3.6,0.4
bb03be50-7c34-16a6-43d9-c84aab8ea765,2020-01-25,TX-200,CA,Supplier E,242,10,297,3.17,0.06
ed8a8c6a-f489-e5ef-f470-ca280f61f805,2023-12-27,TX-500,CA,Supplier B,240,18,304,4.33,0.74
333a568c-fc27-964f-85f4-1e961f163b8a,2021-04-07,TX-200,IL,Supplier E,250,13,310,3.68,0.06
cc487722-f160-5b9e-5663-565ebdf80bd9,2020-04-18,TX-200,TX,Supplier A,314,25,402,3.56,0.73
0950be5c-5e26-c6c5-bc06-08411b573e0e,2020-05-28,TX-200,IL,Supplier E,300,14,382,2.99,0.2
e34dd98f-635e-4d87-0a6a-fa4bf809ad69,2022-05-08,TX-500,NY,Supplier E,364,20,458,3.99,0.25
aac6b06e-3393-63e8-5b0c-9fd52dbd4608,2022-06-28,TX-300,TX,Supplier C,332,25,419,4.1,0.53
ebf84ed8-d1bc-b001-072d-5ada979c63d0,2023-10-28,TX-500,FL,Supplier E,254,19,323,4.1,0.91
26872feb-0c75-39d0-fde4-e9a434f06a5a,2022-01-15,TX-400,TX,Supplier D,234,24,303,3.7,0.35
8a4dd9b4-5408-5e6a-2df1-f7c2c177c2dc,2022-03-17,TX-500,CA,Supplier C,293,25,376,3.78,0.73
a83cc68a-a190-036d-7a65-22aaeab8cf38,2020-10-26,TX-200,FL,Supplier B,224,16,281,2.74,0.1
bd38e099-8398-4ade-a2fe-3f51892f24a9,2020-05-23,TX-100,FL,Supplier A,266,21,339,2.99,0.83
c355dd1f-fbe8-ccac-8df1-3bb5a0ab8b1b,2023-02-19,TX-300,FL,Supplier D,200,12,250,4.02,0.19
8b58654e-d064-804f-2b74-581d297760cf,2021-09-01,TX-400,CA,Supplier A,388,20,486,3.71,0.4
06ef4f42-7b33-fcfe-6c62-1bba8b12a43b,2022-05-01,TX-500,FL,Supplier E,351,16,429,3.99,0.26
590ee0cf-f912-1f16-585c-c861fdba995e,2023-09-22,TX-100,CA,Supplier D,273,20,347,4.06,0.83
1040c7db-8bc2-fc91-a1df-d92205def0ae,2021-12-31,TX-400,FL,Supplier E,209,8,260,3.84,0.25
91f4507e-3aa0-7b27-3eeb-fe3e1deb0c3d,2021-05-01,TX-500,FL,Supplier D,350,36,460,3.79,0.53
814c82fa-f2f5-028f-b83a-86bbc8364d1d,2022-06-11,TX-100,FL,Supplier C,302,20,380,4.1,0.18
c4778260-31e2-6f17-95d6-cc8d1df5fc48,2022-10-09,TX-400,IL,Supplier B,305,28,398,3.97,0.26
d8330f3e-4194-edcb-3e97-9a787a776d2c,2022-08-20,TX-500,IL,Supplier D,312,24,401,4.49,0.47
806dfa09-f2ad-2fd8-5ac5-bc4f89aa5a98,2022-05-02,TX-400,TX,Supplier B,387,31,492,3.99,0.05
383b7c33-722c-49e1-3e69-ad93da62a19a,2023-09-28,TX-400,CA,Supplier A,287,22,367,4.06,0.55
1171b1c3-33d0-f0dc-c38a-dfd8a00cd0dd,2021-06-06,TX-500,NY,Supplier E,352,16,439,3.5,0.48
e7f1fb4e-ef81-da39-07d3-195a0de14331,2021-03-01,TX-500,FL,Supplier E,282,20,363,3.96,0.3
52ca99a8-b7eb-00a1-a2a4-404ea84087ef,2021-08-09,TX-400,NY,Supplier C,348,21,440,3.77,0.68
bba329b1-d395-a5b3-1a33-cc9213c50665,2022-09-03,TX-100,TX,Supplier A,295,18,368,4.26,0.95
351974fc-b72a-da55-687e-95cfb178f07e,2022-12-01,TX-400,FL,Supplier D,245,17,308,4.43,0.07
8887448b-a381-9dd6-be0d-d07528252bf7,2020-06-09,TX-200,CA,Supplier B,339,28,438,2.68,0.69
3121703b-a2bb-e7d5-73b1-ef0020a0d1f1,2023-02-03,TX-100,CA,Supplier E,225,5,275,4.02,0.21
178e834c-0977-9894-0500-c42f6b00525e,2021-04-03,TX-200,NY,Supplier E,288,17,361,3.68,0.49
b4f92ce4-b232-2f36-6427-560e49ca4d27,2020-02-11,TX-200,CA,Supplier E,237,15,302,2.91,0.7
477c7a37-ad42-5fb0-2185-06c5561e699c,2022-04-01,TX-100,FL,Supplier E,293,13,361,3.88,0.02
4344faa7-36cf-b5c1-847e-cfcbe2259ce3,2022-07-25,TX-100,IL,Supplier D,308,29,397,4.71,0.34
8868cfba-b2f3-3c96-53ab-1f63f0a59f1b,2020-04-11,TX-100,NY,Supplier E,232,12,288,3.56,0.9
b8385649-6243-a387-745a-cc3e38713d5e,2023-09-14,TX-200,FL,Supplier C,346,29,447,4.06,0.97
23baa4e8-ec77-d266-b46f-a88badd5e321,2022-02-17,TX-500,IL,Supplier C,242,27,316,3.6,0.87
ff17e7fd-6b2b-4172-c1b9-34574e2a5654,2020-07-09,TX-300,NY,Supplier A,264,24,344,2.82,0.83
c27fcb99-b502-3989-9862-b51fb12aa338,2020-02-14,TX-200,FL,Supplier A,251,22,324,2.91,0.3
98c09fad-2efa-5ec4-906f-9def6b4f4397,2023-02-01,TX-300,NY,Supplier B,215,18,275,4.02,0.37
bf85f435-20b2-2d21-4ab9-2571b2a74426,2022-08-01,TX-100,IL,Supplier B,319,32,417,4.49,0.21
1c275aad-7d53-25cb-52c1-8698ec95293e,2022-04-27,TX-300,FL,Supplier B,311,28,405,3.88,0.2
ce513e3d-2297-ccfc-867b-b8e8c8f0d1ef,2020-01-19,TX-300,FL,Supplier D,183,14,233,3.17,0.03
2e5d5e4e-e521-60c9-9d62-0ca0fca9cbad,2021-08-15,TX-400,CA,Supplier E,408,27,516,3.77,0.05
83a0af69-4bd1-e6a8-af97-349aa5bc07fb,2022-03-24,TX-200,FL,Supplier D,259,21,337,3.78,0.57
acf626fb-8e21-126a-304d-256d75916ae5,2023-11-26,TX-400,NY,Supplier A,180,7,223,4.32,0.51
1d324412-1867-1e16-fc82-0c8e521251dc,2021-10-29,TX-200,NY,Supplier A,210,9,261,3.51,0.1
c4cbde91-fd7d-7143-370c-71edc3214868,2020-08-05,TX-200,TX,Supplier E,356,28,452,2.82,0.15
b9a3cd5c-84b6-8e58-188a-cbe3db5ee257,2022-07-22,TX-500,FL,Supplier A,332,24,422,4.71,0.47
4c1a8623-037e-4be8-1c1b-67f0509a25f4,2021-05-25,TX-100,NY,Supplier D,300,14,367,3.79,0.08
ba967919-e6f7-5584-6456-87aa852a6215,2020-04-03,TX-400,CA,Supplier D,346,30,443,3.56,0.57
83b7b700-d8d4-07fa-96e4-f5c2a81589cc,2020-11-18,TX-100,CA,Supplier D,246,21,318,3.1,0.36
7ae869d2-896c-216e-6370-4b4d6276076f,2021-08-01,TX-400,CA,Supplier B,359,28,458,3.77,0.56
5e372ad6-5db6-5b66-bb25-b48e2e6935d4,2023-10-28,TX-200,IL,Supplier B,231,18,290,4.1,0.91
d4690e5c-c251-27b5-7d31-3c15afe8e998,2020-06-06,TX-500,NY,Supplier A,299,26,387,2.68,0.68
87e75e1d-c047-7934-eaf8-b5be636d5a39,2020-02-02,TX-300,CA,Supplier A,260,19,332,2.91,0.81
a061690e-ef2e-c2ee-9fb3-ce12ba927397,2022-06-20,TX-300,NY,Supplier D,268,28,351,4.1,0.25
f1f6aaca-026c-6632-6488-4612b292a4a2,2020-06-18,TX-500,NY,Supplier A,362,23,459,2.68,0.4
c7f60add-e2ef-1e44-c7f3-cf0befd5eb8d,2020-05-17,TX-500,CA,Supplier A,378,21,476,2.99,0.09
f26ee7c0-6418-bb08-40d8-c543cdd5c61c,2021-12-19,TX-500,FL,Supplier B,265,25,340,3.84,0.11
9eea2353-3eaa-b3c2-d734-0e2f06fd8e25,2023-07-26,TX-300,IL,Supplier E,320,16,399,4.02,0.28
295f2f6a-7b9c-08ae-e95e-17470aaf4300,2023-09-11,TX-200,FL,Supplier D,313,26,403,4.06,0.4
6add76e6-4191-3f61-fa19-756cbb6bef18,2021-12-28,TX-200,CA,Supplier A,200,17,260,3.84,0.16
ee9e63f6-c79b-0de3-32d3-154248560e35,2021-03-10,TX-500,CA,Supplier A,280,12,348,3.96,0.04
5b0f31f7-fbc2-822e-f10a-740211f993da,2023-09-12,TX-300,CA,Supplier A,347,23,437,4.06,0.45
d87d5f07-4408-7b3d-3406-a0baae8844ae,2021-02-27,TX-300,FL,Supplier E,219,12,272,3.82,0.13
18cd401b-b65b-091c-a2fc-001b8dddb997,2020-01-22,TX-500,IL,Supplier B,188,12,235,3.17,0.41
9b19cdc2-0489-6a86-e9c2-871b0de1e038,2020-09-04,TX-100,NY,Supplier B,226,16,291,2.91,0.8
6970fb58-0c3f-2d60-9326-d8e46dd9df4c,2020-05-10,TX-500,IL,Supplier A,369,16,469,2.99,0.89
aaf4208c-4668-57b2-87de-4856b88a462a,2020-07-29,TX-500,TX,Supplier D,334,33,437,2.82,0.15
cb9fceab-2719-bc94-c12f-c0a8c7ef6a2a,2023-06-26,TX-300,TX,Supplier C,342,24,427,4.27,0.01
d034920a-3c74-036f-c9f9-c893557b0170,2022-04-03,TX-400,IL,Supplier E,264,20,337,3.88,0.38
f472ad13-d9d0-3ed8-01da-9c5af007afc3,2023-01-19,TX-400,NY,Supplier C,217,17,274,4.33,0.15
f5bef131-437a-4036-cdcd-13d1339887b2,2022-12-24,TX-200,NY,Supplier D,196,13,246,4.43,0.05
0c99117f-b1f4-f666-6130-8ca09bea0cb4,2020-03-26,TX-100,FL,Supplier E,245,13,304,3.22,0.02
adcae72d-d9b8-04b0-1ffb-08bf1ef3790b,2023-12-17,TX-200,CA,Supplier E,267,15,328,4.33,0.86
526a361a-00e2-702e-16e2-bdb8d4ba72b4,2020-09-15,TX-400,CA,Supplier B,351,28,455,2.91,0.27
2585cd37-b61d-db4e-190c-9c4fb7bfb28d,2023-07-02,TX-400,FL,Supplier A,396,25,495,4.02,0.27
af9e6f5f-2b3e-1b4a-9563-7b69b13325ac,2021-06-11,TX-100,TX,Supplier D,375,31,491,3.5,0.59
df141778-4997-1847-bca5-aca877adfafc,2022-07-22,TX-200,IL,Supplier C,351,28,448,4.71,0.47
4841d44d-50ea-1838-d6f6-b688887fe684,2022-05-26,TX-100,CA,Supplier D,352,26,446,3.99,0.16
8c172483-5e2d-f954-671e-d04410a61186,2020-06-26,TX-300,NY,Supplier C,253,19,321,2.68,0.56
8ba67f77-b4f0-6d28-24b4-eda60f0dce21,2020-02-15,TX-300,CA,Supplier B,271,27,355,2.91,0.63
1f1acc1c-2979-838d-92bb-73a8c133ba97,2022-04-19,TX-400,NY,Supplier A,273,23,347,3.88,0.68
88e64ca4-a721-a737-be52-cc705c868811,2022-03-27,TX-500,IL,Supplier E,324,16,409,3.78,0.87
851054c5-ecc6-1230-42c9-e74b9680b19c,2020-02-02,TX-500,NY,Supplier D,217,15,277,2.91,0.81
e80da7f1-0712-4155-e5fd-94420e526225,2022-01-02,TX-300,CA,Supplier D,243,23,317,3.7,0.45
f458f57a-2eb4-e653-cc19-82ecca5b14a5,2023-12-20,TX-200,CA,Supplier C,251,14,320,4.33,0.66
f2f49971-1899-b805-2ebb-ebb9f8c457bf,2021-11-21,TX-300,NY,Supplier B,186,20,243,3.9,0.0
346565b5-e13e-8d70-1a3f-96109106dfae,2021-03-19,TX-300,TX,Supplier D,289,28,372,3.96,0.32
b8861a34-575b-64db-a848-d0c5a67b6ed2,2020-01-15,TX-200,CA,Supplier B,224,26,296,3.17,0.63
b0a56079-ca4e-7708-9462-174a05cefe54,2021-04-13,TX-400,FL,Supplier A,324,22,415,3.68,0.01
ece690b3-ea7f-3807-6066-404073eb4386,2021-12-28,TX-100,NY,Supplier C,164,5,200,3.84,0.16
6aaa4431-f5a2-5e1d-a411-0b61b07aafbc,2023-07-19,TX-300,TX,Supplier E,335,21,419,4.02,0.61
c7e7c521-7b98-8b24-1bce-0ca05389f113,2023-12-12,TX-500,NY,Supplier C,225,24,296,4.33,0.82
af1c689c-26b3-4e80-4dbe-6fe92fc488ee,2020-09-01,TX-400,NY,Supplier A,264,21,331,2.91,0.84
35b37621-eb1b-d91f-986f-c0f8ff44018e,2023-08-01,TX-200,NY,Supplier C,336,27,435,4.06,0.69
8ec86161-868e-3988-d461-09ce796fff6a,2021-12-11,TX-500,CA,Supplier A,219,20,279,3.84,0.71
001af07d-1864-eab7-ff22-8279a38bcdac,2022-04-08,TX-200,NY,Supplier A,222,16,281,3.88,0.61
de592253-0ccb-3af8-aa6a-994b28f3211c,2023-02-23,TX-500,IL,Supplier D,280,20,358,4.02,0.73
e3ed2bc9-cf2d-a783-527e-9325977d834a,2020-01-31,TX-200,TX,Supplier D,245,18,315,3.17,0.66
b26b1fc6-8978-45e9-9460-55c8a8538393,2020-03-29,TX-200,NY,Supplier B,230,17,293,3.22,0.78
38f823ad-4fdf-2733-8faf-8c706722b8f9,2021-03-30,TX-100,CA,Supplier D,312,23,402,3.96,0.52
f407243b-43cc-0eca-5bb2-365942c1cc93,2020-07-13,TX-200,TX,Supplier E,334,14,407,2.82,0.61
696b2a3a-722c-e7ed-3bf4-6c1e05e2619d,2020-05-18,TX-100,NY,Supplier E,233,10,290,2.99,0.75
cb2b1e65-6a81-866e-9086-850e960ed11f,2023-06-24,TX-500,FL,Supplier C,437,24,548,4.27,0.5
f87d0b7a-14ef-3409-b09a-486091f0ec4c,2020-05-01,TX-500,TX,Supplier D,311,20,394,2.99,0.52
3437a1cd-41f3-70ca-93a1-9ddf1bf49eb4,2023-02-08,TX-100,FL,Supplier E,218,21,283,4.02,0.18
06fee13e-7c2e-8a2f-7992-cfe7a199fe51,2020-03-30,TX-400,NY,Supplier B,268,18,340,3.22,0.08
8f9a54ac-29cf-fd3c-4694-528bad9dd65d,2020-07-05,TX-300,CA,Supplier D,335,44,442,2.82,0.47
54de2215-f0c5-255d-d220-7c057a052219,2020-09-03,TX-100,NY,Supplier C,233,8,292,2.91,0.98
c771b45f-9e93-f2d7-a02c-2d5ae5a41fbf,2020-01-31,TX-500,FL,Supplier B,205,31,279,3.17,0.66
82723657-d142-75fb-27fa-4927050d44f4,2022-02-22,TX-100,CA,Supplier C,254,25,327,3.6,0.68
ac602b29-8fa3-5ab9-78fd-216b80c553b9,2021-10-12,TX-100,IL,Supplier A,223,25,296,3.51,0.24
72979c12-dc02-3479-bb96-6d7dc4fab3b4,2022-07-02,TX-300,NY,Supplier D,284,33,375,4.71,0.13
3e011db5-9b72-4d66-bbfa-3939a112921d,2023-09-02,TX-300,FL,Supplier E,294,15,369,4.06,0.94
4de7bbf6-1625-b77e-8210-c0e1284e8d11,2020-06-11,TX-400,IL,Supplier B,321,19,407,2.68,0.2
22127ce0-b3c9-afa7-5f02-468dcf1e1b3e,2020-09-09,TX-100,CA,Supplier A,328,21,412,2.91,0.54
27898411-3659-3605-b57c-542f5682d6b1,2021-10-15,TX-400,TX,Supplier A,318,23,404,3.51,0.87
521c2f05-84f7-68a3-62a8-055355e52389,2023-10-02,TX-100,CA,Supplier D,269,13,338,4.1,0.7
23bbb984-6773-498d-98c3-256a335de68b,2020-04-07,TX-300,IL,Supplier B,284,19,356,3.56,0.52
bd4c3d6c-dd8d-02b0-6b79-05e38c524dd2,2023-10-28,TX-300,FL,Supplier B,235,19,306,4.1,0.91
a7d09564-6380-4426-73bf-d1a614bf45e4,2020-04-12,TX-200,CA,Supplier D,299,19,376,3.56,0.14
a57621a1-1e34-fac8-1909-1d14a94031df,2020-01-06,TX-500,IL,Supplier C,188,10,235,3.17,0.78
9ed6f993-afbe-c471-4016-a240c14d1dc1,2022-03-22,TX-300,NY,Supplier A,202,7,248,3.78,0.73
8c6e33a3-9053-dc5d-98b2-007733055dcd,2023-07-08,TX-400,TX,Supplier A,340,22,430,4.02,0.96
2c75113a-7632-ae74-7056-8b54040d44e1,2021-04-26,TX-200,CA,Supplier B,312,22,397,3.68,0.71
cadc6274-7b34-2a7c-5021-40cf2a7f58ab,2022-06-04,TX-100,FL,Supplier D,289,25,372,4.1,0.21
c5649822-35e1-5f3d-90df-d91d0418f44e,2021-09-08,TX-400,TX,Supplier C,364,32,477,3.71,0.81
79e25c40-8a1d-5166-07d9-37c3956e3623,2020-05-16,TX-100,TX,Supplier E,343,29,438,2.99,0.37
fa3cd55a-119e-42b9-c47e-9e4b7f3298eb,2021-04-07,TX-500,NY,Supplier C,297,32,392,3.68,0.06
128c6f32-c640-cd4c-896b-d199691fa767,2021-08-13,TX-100,NY,Supplier A,282,24,364,3.77,0.74
e35fd777-b9ff-3597-def7-f9b2393cb35b,2023-04-21,TX-200,TX,Supplier C,371,29,481,3.94,0.75
1337d793-d25b-63e4-f507-5ec326193d99,2022-10-17,TX-500,CA,Supplier B,340,17,425,3.97,0.88
8ee373e8-4125-7571-b1a1-f7cd47b55cad,2020-04-05,TX-500,NY,Supplier A,239,17,303,3.56,0.27
2ab6b0ba-431c-ec47-92fd-e0c8cc6310c0,2022-04-17,TX-500,TX,Supplier A,342,18,427,3.88,0.13
8debd6ca-37eb-0d6c-af58-7471ea62b6df,2020-09-29,TX-100,TX,Supplier B,271,15,343,2.91,0.33
56f20245-cd07-4832-4ee1-272804546736,2023-12-10,TX-400,NY,Supplier A,214,21,278,4.33,0.48
3a07bc86-df58-f34e-31a3-3205bb945598,2021-07-11,TX-400,TX,Supplier D,427,46,553,3.79,0.11
cc45c746-e4ba-4c1b-4ae6-1f8680eeb2af,2023-06-21,TX-100,NY,Supplier D,333,31,425,4.27,0.03
b40252c8-9d69-506f-5e13-da424abfe2d2,2021-05-10,TX-200,CA,Supplier C,354,26,451,3.79,0.45
c166dadb-c551-942e-4d53-dec0a285bd62,2021-04-17,TX-500,CA,Supplier A,334,21,417,3.68,0.15
d606e088-1790-58a0-1b9c-bdf2300181a7,2021-08-02,TX-100,FL,Supplier B,274,23,350,3.77,0.8
2f1d0e52-3aac-ecff-6fcb-a23f5de70b4c,2020-07-04,TX-300,FL,Supplier D,304,14,378,2.82,0.8
bf79ff02-febd-0b24-91cd-672d5322fe7f,2022-03-06,TX-500,NY,Supplier A,239,21,308,3.78,0.89
2e5edec7-f805-1c21-f8a4-f0eede7a2482,2023-08-04,TX-300,TX,Supplier E,369,20,473,4.06,0.38
5a6d1644-35e8-26c7-9165-9dd02d004fc6,2020-08-19,TX-400,IL,Supplier C,355,35,455,2.82,0.18
fbcb1cd5-dfb1-cd80-78a3-5bf77d1a8091,2020-09-06,TX-200,TX,Supplier B,287,24,371,2.91,0.64
e172943a-c23c-63fe-e9ff-18a9ee125ca8,2023-11-21,TX-500,FL,Supplier C,267,26,346,4.32,0.94
8d83848b-b7a9-ffdb-b161-bb06c3c0a167,2023-03-01,TX-100,FL,Supplier E,266,20,339,3.74,0.05
7f3c8314-2693-b07f-709f-daf5aad17e63,2021-01-17,TX-200,FL,Supplier A,197,15,249,3.45,0.7
ac77d354-59d9-1d2a-7821-d03256abee4f,2021-02-01,TX-300,NY,Supplier C,208,14,267,3.82,0.61
bd0d5b0f-150d-779b-5bb0-f40ac04eedc6,2020-09-10,TX-400,CA,Supplier D,302,23,387,2.91,0.51
0890e8d5-0846-8193-43ab-b0cc3b6fdd00,2020-04-02,TX-200,TX,Supplier A,246,18,316,3.56,0.94
a85f4fca-8c7e-d610-aa49-76c00b194ca3,2023-10-05,TX-400,CA,Supplier C,317,18,391,4.1,0.39
1af85181-a82a-9a4f-4f38-7c96546ab05b,2020-08-19,TX-300,TX,Supplier D,279,20,359,2.82,0.18
3cf0b049-0132-82aa-7f3f-6239d3075163,2023-04-23,TX-300,IL,Supplier E,326,10,393,3.94,0.53
5d3fd947-b4c3-0ca4-1eb0-8546ddb9ce6f,2023-04-22,TX-200,TX,Supplier D,309,27,398,3.94,0.82
a169d841-c4eb-88db-fa64-08cd25df699f,2020-08-15,TX-100,TX,Supplier D,291,33,375,2.82,0.5
5507d82e-8023-21f9-a57d-d3756b5bc8c0,2022-07-30,TX-100,CA,Supplier C,349,31,457,4.71,0.75
e3dbeab1-596b-90fa-e058-2bb4c8fea23e,2023-10-07,TX-200,TX,Supplier D,251,19,317,4.1,0.39
4573d93e-e8f6-3773-d2f5-89c6c5983649,2022-06-19,TX-100,FL,Supplier D,364,29,465,4.1,0.53
fc6e7312-3562-3a21-56d8-a92477c9a2c9,2020-05-31,TX-400,TX,Supplier C,332,29,429,2.99,0.97
424edb90-1e16-de00-c61c-01daa4a5002a,2021-09-16,TX-500,CA,Supplier A,368,21,463,3.71,0.6
0c7e00b9-67de-0ae3-922b-c57683627539,2021-09-16,TX-300,NY,Supplier B,261,15,328,3.71,0.6
03405b9e-cd62-2518-c53a-bdba2a8e20bb,2022-05-28,TX-400,IL,Supplier A,334,18,420,3.99,0.58
2c5da142-0718-4be6-a08c-634bbd2b4dbb,2021-02-11,TX-500,NY,Supplier B,241,25,314,3.82,0.46
6fac469b-5958-6e0d-e94a-8db16cb54191,2022-10-20,TX-300,TX,Supplier E,268,16,335,3.97,0.94
92c281e5-3b21-4702-ea43-6954b125ee88,2021-09-15,TX-300,NY,Supplier A,260,19,328,3.71,0.7
cfafe764-4ceb-393f-d74c-93f141adaa0c,2023-04-02,TX-400,TX,Supplier B,329,25,420,3.94,0.42
e0bd9d7a-a8b1-e752-319c-a0bda1160573,2023-08-16,TX-200,TX,Supplier E,353,16,438,4.06,0.81
9568e15e-5ae7-23df-64a3-66f6dfaaf94d,2020-07-03,TX-400,TX,Supplier E,408,18,515,2.82,0.93
01007cc1-224a-dc0d-460d-b13a3d3475cc,2023-12-15,TX-400,TX,Supplier D,247,25,320,4.33,0.43
