uuid,Date,Tractor_Model,Warehouse_Location,Supplier,Demand_Units,Backorder_Qty,Production_Plan_Qty,Inflation_Rate,Market_Trend_Index,Part_SKU,Supplier_Delay_Days,Component_Failure_Rate,Inventory_Levels,Unit_Cost
658a12b2-ebb2-b048-8c2c-0c6ee147bf5b,2020-09-21,TX-500,NY,Supplier E,275,13,344,2.91,0.37,HYD-03,3,0.055,0,1273
658a12b2-ebb2-b048-8c2c-0c6ee147bf5b,2020-09-21,TX-500,NY,Supplier E,275,13,344,2.91,0.37,ELEC-04,10,0.052,0,861
658a12b2-ebb2-b048-8c2c-0c6ee147bf5b,2020-09-21,TX-500,NY,Supplier E,275,13,344,2.91,0.37,CHS-05,11,0.038,0,1659
6d9842e8-c4b2-42e3-5185-b44d8f7086cb,2023-01-15,TX-400,TX,Supplier C,249,18,317,4.33,0.03,ENG-01,14,0.056,111,4759
6d9842e8-c4b2-42e3-5185-b44d8f7086cb,2023-01-15,TX-400,TX,Supplier C,249,18,317,4.33,0.03,TRN-02,16,0.054,738,2753
6d9842e8-c4b2-42e3-5185-b44d8f7086cb,2023-01-15,TX-400,TX,Supplier C,249,18,317,4.33,0.03,HYD-03,21,0.03,881,1128
6d9842e8-c4b2-42e3-5185-b44d8f7086cb,2023-01-15,TX-400,TX,Supplier C,249,18,317,4.33,0.03,ELEC-04,9,0.071,0,845
6d9842e8-c4b2-42e3-5185-b44d8f7086cb,2023-01-15,TX-400,TX,Supplier C,249,18,317,4.33,0.03,CHS-05,18,0.036,0,1553
2c7b6668-f167-8c9c-3850-16b51fac2788,2020-03-01,TX-500,TX,Supplier A,316,19,397,3.22,0.46,ENG-01,8,0.067,1168,4573
2c7b6668-f167-8c9c-3850-16b51fac2788,2020-03-01,TX-500,TX,Supplier A,316,19,397,3.22,0.46,TRN-02,12,0.044,2127,2813
2c7b6668-f167-8c9c-3850-16b51fac2788,2020-03-01,TX-500,TX,Supplier A,316,19,397,3.22,0.46,HYD-03,19,0.033,0,1146
2c7b6668-f167-8c9c-3850-16b51fac2788,2020-03-01,TX-500,TX,Supplier A,316,19,397,3.22,0.46,ELEC-04,16,0.08,284,793
2c7b6668-f167-8c9c-3850-16b51fac2788,2020-03-01,TX-500,TX,Supplier A,316,19,397,3.22,0.46,CHS-05,8,0.036,0,1528
f71cacf8-2ed1-6d40-7f96-b5b7679f0d4f,2021-11-24,TX-500,NY,Supplier C,227,15,292,3.9,0.0,ENG-01,21,0.06,0,4787
f71cacf8-2ed1-6d40-7f96-b5b7679f0d4f,2021-11-24,TX-500,NY,Supplier C,227,15,292,3.9,0.0,TRN-02,20,0.051,981,2774
f71cacf8-2ed1-6d40-7f96-b5b7679f0d4f,2021-11-24,TX-500,NY,Supplier C,227,15,292,3.9,0.0,HYD-03,19,0.059,0,1161
f71cacf8-2ed1-6d40-7f96-b5b7679f0d4f,2021-11-24,TX-500,NY,Supplier C,227,15,292,3.9,0.0,ELEC-04,13,0.077,530,863
f71cacf8-2ed1-6d40-7f96-b5b7679f0d4f,2021-11-24,TX-500,NY,Supplier C,227,15,292,3.9,0.0,CHS-05,10,0.036,0,1572
8fa3449b-fb83-80f4-a185-1e42c15efb9a,2023-04-29,TX-500,CA,Supplier A,379,23,474,3.94,0.58,ENG-01,17,0.071,0,4383
8fa3449b-fb83-80f4-a185-1e42c15efb9a,2023-04-29,TX-500,CA,Supplier A,379,23,474,3.94,0.58,TRN-02,8,0.047,0,2517
8fa3449b-fb83-80f4-a185-1e42c15efb9a,2023-04-29,TX-500,CA,Supplier A,379,23,474,3.94,0.58,HYD-03,18,0.042,0,1101
8fa3449b-fb83-80f4-a185-1e42c15efb9a,2023-04-29,TX-500,CA,Supplier A,379,23,474,3.94,0.58,ELEC-04,13,0.059,0,774
8fa3449b-fb83-80f4-a185-1e42c15efb9a,2023-04-29,TX-500,CA,Supplier A,379,23,474,3.94,0.58,CHS-05,15,0.013,0,1463
4e098cbf-6342-d46d-3df2-9350d9c01b1e,2022-10-24,TX-200,TX,Supplier E,230,18,293,3.97,0.49,ENG-01,5,0.072,1805,4849
4e098cbf-6342-d46d-3df2-9350d9c01b1e,2022-10-24,TX-200,TX,Supplier E,230,18,293,3.97,0.49,TRN-02,14,0.041,826,3042
4e098cbf-6342-d46d-3df2-9350d9c01b1e,2022-10-24,TX-200,TX,Supplier E,230,18,293,3.97,0.49,HYD-03,3,0.022,939,1174
4e098cbf-6342-d46d-3df2-9350d9c01b1e,2022-10-24,TX-200,TX,Supplier E,230,18,293,3.97,0.49,ELEC-04,9,0.063,2150,881
4e098cbf-6342-d46d-3df2-9350d9c01b1e,2022-10-24,TX-200,TX,Supplier E,230,18,293,3.97,0.49,CHS-05,4,0.034,2281,1613
61f7bd11-8157-565f-f977-3aea2bddf4c6,2021-02-09,TX-500,FL,Supplier E,219,13,276,3.82,0.18,ENG-01,13,0.067,0,4846
61f7bd11-8157-565f-f977-3aea2bddf4c6,2021-02-09,TX-500,FL,Supplier E,219,13,276,3.82,0.18,TRN-02,7,0.032,65,2909
61f7bd11-8157-565f-f977-3aea2bddf4c6,2021-02-09,TX-500,FL,Supplier E,219,13,276,3.82,0.18,HYD-03,7,0.049,688,1226
61f7bd11-8157-565f-f977-3aea2bddf4c6,2021-02-09,TX-500,FL,Supplier E,219,13,276,3.82,0.18,ELEC-04,10,0.065,914,853
61f7bd11-8157-565f-f977-3aea2bddf4c6,2021-02-09,TX-500,FL,Supplier E,219,13,276,3.82,0.18,CHS-05,6,0.023,1063,1700
b283c17a-1ff9-e521-f4a0-fb8c0160e53a,2020-09-27,TX-500,IL,Supplier A,286,15,364,2.91,0.92,ENG-01,14,0.062,0,4508
b283c17a-1ff9-e521-f4a0-fb8c0160e53a,2020-09-27,TX-500,IL,Supplier A,286,15,364,2.91,0.92,TRN-02,14,0.056,351,2577
b283c17a-1ff9-e521-f4a0-fb8c0160e53a,2020-09-27,TX-500,IL,Supplier A,286,15,364,2.91,0.92,HYD-03,7,0.048,597,1170
b283c17a-1ff9-e521-f4a0-fb8c0160e53a,2020-09-27,TX-500,IL,Supplier A,286,15,364,2.91,0.92,ELEC-04,10,0.078,1697,828
b283c17a-1ff9-e521-f4a0-fb8c0160e53a,2020-09-27,TX-500,IL,Supplier A,286,15,364,2.91,0.92,CHS-05,10,0.037,2160,1501
d652f833-8a29-d0de-cff5-9c8dacea275e,2020-05-03,TX-500,TX,Supplier D,381,38,490,2.99,0.94,ENG-01,21,0.057,0,4339
d652f833-8a29-d0de-cff5-9c8dacea275e,2020-05-03,TX-500,TX,Supplier D,381,38,490,2.99,0.94,TRN-02,15,0.041,0,2764
d652f833-8a29-d0de-cff5-9c8dacea275e,2020-05-03,TX-500,TX,Supplier D,381,38,490,2.99,0.94,HYD-03,21,0.031,1824,1159
d652f833-8a29-d0de-cff5-9c8dacea275e,2020-05-03,TX-500,TX,Supplier D,381,38,490,2.99,0.94,ELEC-04,23,0.05,534,773
d652f833-8a29-d0de-cff5-9c8dacea275e,2020-05-03,TX-500,TX,Supplier D,381,38,490,2.99,0.94,CHS-05,16,0.017,103,1469
0e769a6b-d4e3-482e-3fd9-dd6e1e2b2f0e,2021-01-27,TX-500,NY,Supplier C,185,17,240,3.45,0.73,ENG-01,20,0.061,977,4787
0e769a6b-d4e3-482e-3fd9-dd6e1e2b2f0e,2021-01-27,TX-500,NY,Supplier C,185,17,240,3.45,0.73,TRN-02,18,0.043,1678,2702
0e769a6b-d4e3-482e-3fd9-dd6e1e2b2f0e,2021-01-27,TX-500,NY,Supplier C,185,17,240,3.45,0.73,HYD-03,14,0.059,84,1184
0e769a6b-d4e3-482e-3fd9-dd6e1e2b2f0e,2021-01-27,TX-500,NY,Supplier C,185,17,240,3.45,0.73,ELEC-04,20,0.056,2148,876
0e769a6b-d4e3-482e-3fd9-dd6e1e2b2f0e,2021-01-27,TX-500,NY,Supplier C,185,17,240,3.45,0.73,CHS-05,20,0.044,0,1637
b51fdf18-184b-1be6-f62e-01aed3a5406c,2021-05-18,TX-400,CA,Supplier B,322,24,407,3.79,0.91,ENG-01,11,0.068,1070,4857
b51fdf18-184b-1be6-f62e-01aed3a5406c,2021-05-18,TX-400,CA,Supplier B,322,24,407,3.79,0.91,TRN-02,20,0.032,1389,2767
b51fdf18-184b-1be6-f62e-01aed3a5406c,2021-05-18,TX-400,CA,Supplier B,322,24,407,3.79,0.91,HYD-03,22,0.029,0,1139
b51fdf18-184b-1be6-f62e-01aed3a5406c,2021-05-18,TX-400,CA,Supplier B,322,24,407,3.79,0.91,ELEC-04,16,0.065,2360,850
b51fdf18-184b-1be6-f62e-01aed3a5406c,2021-05-18,TX-400,CA,Supplier B,322,24,407,3.79,0.91,CHS-05,12,0.023,1666,1597
2328e928-4057-f9d5-ab63-ea98fe081a2e,2023-12-08,TX-200,FL,Supplier C,228,15,289,4.33,0.47,ENG-01,22,0.086,0,4400
2328e928-4057-f9d5-ab63-ea98fe081a2e,2023-12-08,TX-200,FL,Supplier C,228,15,289,4.33,0.47,TRN-02,14,0.046,1464,2612
2328e928-4057-f9d5-ab63-ea98fe081a2e,2023-12-08,TX-200,FL,Supplier C,228,15,289,4.33,0.47,HYD-03,9,0.047,98,1134
2328e928-4057-f9d5-ab63-ea98fe081a2e,2023-12-08,TX-200,FL,Supplier C,228,15,289,4.33,0.47,ELEC-04,12,0.043,642,804
2328e928-4057-f9d5-ab63-ea98fe081a2e,2023-12-08,TX-200,FL,Supplier C,228,15,289,4.33,0.47,CHS-05,20,0.018,0,1447
d619d338-0176-0ae1-fcaf-581693bdcf9e,2023-11-06,TX-400,NY,Supplier C,214,13,271,4.32,0.09,ENG-01,14,0.064,1125,4498
d619d338-0176-0ae1-fcaf-581693bdcf9e,2023-11-06,TX-400,NY,Supplier C,214,13,271,4.32,0.09,TRN-02,11,0.053,1874,2649
d619d338-0176-0ae1-fcaf-581693bdcf9e,2023-11-06,TX-400,NY,Supplier C,214,13,271,4.32,0.09,HYD-03,13,0.03,382,1148
d619d338-0176-0ae1-fcaf-581693bdcf9e,2023-11-06,TX-400,NY,Supplier C,214,13,271,4.32,0.09,ELEC-04,14,0.078,0,830
d619d338-0176-0ae1-fcaf-581693bdcf9e,2023-11-06,TX-400,NY,Supplier C,214,13,271,4.32,0.09,CHS-05,13,0.028,0,1483
f4c0d344-0124-f0ec-8f61-2b065941c3c9,2020-09-19,TX-100,IL,Supplier B,266,18,338,2.91,0.23,ENG-01,19,0.078,1847,4579
f4c0d344-0124-f0ec-8f61-2b065941c3c9,2020-09-19,TX-100,IL,Supplier B,266,18,338,2.91,0.23,TRN-02,15,0.05,2229,2722
f4c0d344-0124-f0ec-8f61-2b065941c3c9,2020-09-19,TX-100,IL,Supplier B,266,18,338,2.91,0.23,HYD-03,16,0.026,2093,1197
f4c0d344-0124-f0ec-8f61-2b065941c3c9,2020-09-19,TX-100,IL,Supplier B,266,18,338,2.91,0.23,ELEC-04,10,0.051,2243,834
f4c0d344-0124-f0ec-8f61-2b065941c3c9,2020-09-19,TX-100,IL,Supplier B,266,18,338,2.91,0.23,CHS-05,8,0.03,378,1582
c63660a3-20e6-675a-d47b-c88d9a1837e4,2023-06-16,TX-300,IL,Supplier A,334,29,423,4.27,0.58,ENG-01,12,0.067,560,4367
c63660a3-20e6-675a-d47b-c88d9a1837e4,2023-06-16,TX-300,IL,Supplier A,334,29,423,4.27,0.58,TRN-02,6,0.035,1777,2580
c63660a3-20e6-675a-d47b-c88d9a1837e4,2023-06-16,TX-300,IL,Supplier A,334,29,423,4.27,0.58,HYD-03,19,0.023,1941,1078
c63660a3-20e6-675a-d47b-c88d9a1837e4,2023-06-16,TX-300,IL,Supplier A,334,29,423,4.27,0.58,ELEC-04,11,0.05,1071,783
c63660a3-20e6-675a-d47b-c88d9a1837e4,2023-06-16,TX-300,IL,Supplier A,334,29,423,4.27,0.58,CHS-05,20,0.039,0,1467
a795f3ef-0e16-ff98-6555-f4c42097a5f7,2021-11-04,TX-400,TX,Supplier E,289,12,357,3.9,0.96,ENG-01,13,0.078,1090,4906
a795f3ef-0e16-ff98-6555-f4c42097a5f7,2021-11-04,TX-400,TX,Supplier E,289,12,357,3.9,0.96,TRN-02,4,0.056,2909,2732
a795f3ef-0e16-ff98-6555-f4c42097a5f7,2021-11-04,TX-400,TX,Supplier E,289,12,357,3.9,0.96,HYD-03,9,0.021,3495,1193
a795f3ef-0e16-ff98-6555-f4c42097a5f7,2021-11-04,TX-400,TX,Supplier E,289,12,357,3.9,0.96,ELEC-04,15,0.045,1450,894
a795f3ef-0e16-ff98-6555-f4c42097a5f7,2021-11-04,TX-400,TX,Supplier E,289,12,357,3.9,0.96,CHS-05,9,0.029,0,1616
ff79c30c-fb97-60b2-d1ea-c4f875f8d688,2023-02-05,TX-200,CA,Supplier E,264,13,335,4.02,0.12,ENG-01,15,0.078,795,4807
ff79c30c-fb97-60b2-d1ea-c4f875f8d688,2023-02-05,TX-200,CA,Supplier E,264,13,335,4.02,0.12,TRN-02,2,0.05,1715,2723
ff79c30c-fb97-60b2-d1ea-c4f875f8d688,2023-02-05,TX-200,CA,Supplier E,264,13,335,4.02,0.12,HYD-03,2,0.055,1951,1154
ff79c30c-fb97-60b2-d1ea-c4f875f8d688,2023-02-05,TX-200,CA,Supplier E,264,13,335,4.02,0.12,ELEC-04,10,0.079,0,842
ff79c30c-fb97-60b2-d1ea-c4f875f8d688,2023-02-05,TX-200,CA,Supplier E,264,13,335,4.02,0.12,CHS-05,14,0.023,0,1569
fb2164cb-a24d-eaff-1219-c82429e70592,2023-04-19,TX-100,IL,Supplier A,241,13,301,3.94,0.12,ENG-01,10,0.056,539,4380
fb2164cb-a24d-eaff-1219-c82429e70592,2023-04-19,TX-100,IL,Supplier A,241,13,301,3.94,0.12,TRN-02,15,0.041,19,2567
fb2164cb-a24d-eaff-1219-c82429e70592,2023-04-19,TX-100,IL,Supplier A,241,13,301,3.94,0.12,HYD-03,7,0.044,464,1087
fb2164cb-a24d-eaff-1219-c82429e70592,2023-04-19,TX-100,IL,Supplier A,241,13,301,3.94,0.12,ELEC-04,8,0.074,0,784
fb2164cb-a24d-eaff-1219-c82429e70592,2023-04-19,TX-100,IL,Supplier A,241,13,301,3.94,0.12,CHS-05,19,0.015,929,1422
abaaecca-0789-ba15-47d3-ede9cad64afd,2020-05-19,TX-300,CA,Supplier E,390,22,492,2.99,0.26,ENG-01,15,0.076,441,4544
abaaecca-0789-ba15-47d3-ede9cad64afd,2020-05-19,TX-300,CA,Supplier E,390,22,492,2.99,0.26,TRN-02,16,0.042,1244,2955
abaaecca-0789-ba15-47d3-ede9cad64afd,2020-05-19,TX-300,CA,Supplier E,390,22,492,2.99,0.26,HYD-03,9,0.024,744,1246
abaaecca-0789-ba15-47d3-ede9cad64afd,2020-05-19,TX-300,CA,Supplier E,390,22,492,2.99,0.26,ELEC-04,7,0.07,898,853
abaaecca-0789-ba15-47d3-ede9cad64afd,2020-05-19,TX-300,CA,Supplier E,390,22,492,2.99,0.26,CHS-05,10,0.038,0,1636
a4b05e4b-3ff8-d675-b2f2-e09a04f1387c,2023-11-13,TX-200,NY,Supplier A,185,16,239,4.32,0.18,ENG-01,19,0.088,0,4211
a4b05e4b-3ff8-d675-b2f2-e09a04f1387c,2023-11-13,TX-200,NY,Supplier A,185,16,239,4.32,0.18,TRN-02,6,0.059,181,2606
a4b05e4b-3ff8-d675-b2f2-e09a04f1387c,2023-11-13,TX-200,NY,Supplier A,185,16,239,4.32,0.18,HYD-03,11,0.032,117,1043
a4b05e4b-3ff8-d675-b2f2-e09a04f1387c,2023-11-13,TX-200,NY,Supplier A,185,16,239,4.32,0.18,ELEC-04,6,0.07,0,778
a4b05e4b-3ff8-d675-b2f2-e09a04f1387c,2023-11-13,TX-200,NY,Supplier A,185,16,239,4.32,0.18,CHS-05,18,0.032,1021,1377
27a67505-c64c-5651-4acb-36d636153d37,2020-05-16,TX-300,NY,Supplier D,245,26,321,2.99,0.37,ENG-01,25,0.072,1435,4226
27a67505-c64c-5651-4acb-36d636153d37,2020-05-16,TX-300,NY,Supplier D,245,26,321,2.99,0.37,TRN-02,11,0.052,986,2726
27a67505-c64c-5651-4acb-36d636153d37,2020-05-16,TX-300,NY,Supplier D,245,26,321,2.99,0.37,HYD-03,15,0.034,866,1095
27a67505-c64c-5651-4acb-36d636153d37,2020-05-16,TX-300,NY,Supplier D,245,26,321,2.99,0.37,ELEC-04,24,0.079,2255,766
27a67505-c64c-5651-4acb-36d636153d37,2020-05-16,TX-300,NY,Supplier D,245,26,321,2.99,0.37,CHS-05,13,0.024,1544,1458
b72f2254-11b4-fc4d-5800-3cc96ff9ab85,2020-09-07,TX-200,CA,Supplier E,339,20,419,2.91,0.78,ENG-01,9,0.051,500,4696
b72f2254-11b4-fc4d-5800-3cc96ff9ab85,2020-09-07,TX-200,CA,Supplier E,339,20,419,2.91,0.78,TRN-02,4,0.038,0,2783
b72f2254-11b4-fc4d-5800-3cc96ff9ab85,2020-09-07,TX-200,CA,Supplier E,339,20,419,2.91,0.78,HYD-03,16,0.035,2409,1232
b72f2254-11b4-fc4d-5800-3cc96ff9ab85,2020-09-07,TX-200,CA,Supplier E,339,20,419,2.91,0.78,ELEC-04,8,0.047,736,857
b72f2254-11b4-fc4d-5800-3cc96ff9ab85,2020-09-07,TX-200,CA,Supplier E,339,20,419,2.91,0.78,CHS-05,9,0.013,0,1733
e1cc16d5-3bb3-678b-fc39-437ec80d6418,2021-12-02,TX-100,CA,Supplier B,224,19,289,3.84,0.32,ENG-01,15,0.052,45,4828
e1cc16d5-3bb3-678b-fc39-437ec80d6418,2021-12-02,TX-100,CA,Supplier B,224,19,289,3.84,0.32,TRN-02,21,0.035,55,2721
e1cc16d5-3bb3-678b-fc39-437ec80d6418,2021-12-02,TX-100,CA,Supplier B,224,19,289,3.84,0.32,HYD-03,18,0.046,0,1103
e1cc16d5-3bb3-678b-fc39-437ec80d6418,2021-12-02,TX-100,CA,Supplier B,224,19,289,3.84,0.32,ELEC-04,22,0.069,623,812
e1cc16d5-3bb3-678b-fc39-437ec80d6418,2021-12-02,TX-100,CA,Supplier B,224,19,289,3.84,0.32,CHS-05,14,0.045,1418,1500
bbc02770-f943-10ef-2db3-53cd65d220be,2021-08-09,TX-300,IL,Supplier A,272,10,343,3.77,0.68,ENG-01,6,0.088,307,4673
bbc02770-f943-10ef-2db3-53cd65d220be,2021-08-09,TX-300,IL,Supplier A,272,10,343,3.77,0.68,TRN-02,8,0.061,0,2662
bbc02770-f943-10ef-2db3-53cd65d220be,2021-08-09,TX-300,IL,Supplier A,272,10,343,3.77,0.68,HYD-03,7,0.045,0,1149
bbc02770-f943-10ef-2db3-53cd65d220be,2021-08-09,TX-300,IL,Supplier A,272,10,343,3.77,0.68,ELEC-04,14,0.08,1268,856
bbc02770-f943-10ef-2db3-53cd65d220be,2021-08-09,TX-300,IL,Supplier A,272,10,343,3.77,0.68,CHS-05,16,0.015,1152,1555
fa03761c-83f6-f4a3-aac5-63b1ca8cf4d7,2023-06-21,TX-400,TX,Supplier E,345,8,426,4.27,0.03,ENG-01,9,0.068,3850,4778
fa03761c-83f6-f4a3-aac5-63b1ca8cf4d7,2023-06-21,TX-400,TX,Supplier E,345,8,426,4.27,0.03,TRN-02,11,0.058,1019,2793
fa03761c-83f6-f4a3-aac5-63b1ca8cf4d7,2023-06-21,TX-400,TX,Supplier E,345,8,426,4.27,0.03,HYD-03,5,0.045,0,1174
fa03761c-83f6-f4a3-aac5-63b1ca8cf4d7,2023-06-21,TX-400,TX,Supplier E,345,8,426,4.27,0.03,ELEC-04,2,0.056,0,855
fa03761c-83f6-f4a3-aac5-63b1ca8cf4d7,2023-06-21,TX-400,TX,Supplier E,345,8,426,4.27,0.03,CHS-05,5,0.039,1201,1546
d2f52458-48d4-5c18-b980-b28fc43a4c38,2021-03-15,TX-100,FL,Supplier D,230,21,301,3.96,0.57,ENG-01,23,0.085,0,4542
d2f52458-48d4-5c18-b980-b28fc43a4c38,2021-03-15,TX-100,FL,Supplier D,230,21,301,3.96,0.57,TRN-02,23,0.045,6,2688
d2f52458-48d4-5c18-b980-b28fc43a4c38,2021-03-15,TX-100,FL,Supplier D,230,21,301,3.96,0.57,HYD-03,13,0.055,532,1093
d2f52458-48d4-5c18-b980-b28fc43a4c38,2021-03-15,TX-100,FL,Supplier D,230,21,301,3.96,0.57,ELEC-04,17,0.078,0,833
d2f52458-48d4-5c18-b980-b28fc43a4c38,2021-03-15,TX-100,FL,Supplier D,230,21,301,3.96,0.57,CHS-05,18,0.02,0,1508
caded06f-3736-0a6b-e2a4-6bcf10d1e697,2023-04-10,TX-400,FL,Supplier B,319,16,397,3.94,0.26,ENG-01,17,0.068,208,4277
caded06f-3736-0a6b-e2a4-6bcf10d1e697,2023-04-10,TX-400,FL,Supplier B,319,16,397,3.94,0.26,TRN-02,9,0.049,462,2653
caded06f-3736-0a6b-e2a4-6bcf10d1e697,2023-04-10,TX-400,FL,Supplier B,319,16,397,3.94,0.26,HYD-03,21,0.031,0,1071
caded06f-3736-0a6b-e2a4-6bcf10d1e697,2023-04-10,TX-400,FL,Supplier B,319,16,397,3.94,0.26,ELEC-04,16,0.06,858,820
caded06f-3736-0a6b-e2a4-6bcf10d1e697,2023-04-10,TX-400,FL,Supplier B,319,16,397,3.94,0.26,CHS-05,16,0.029,722,1486
91ca6147-24f8-6df3-4d0b-de59a28398cf,2020-09-06,TX-400,NY,Supplier C,306,21,386,2.91,0.64,ENG-01,17,0.058,0,4623
91ca6147-24f8-6df3-4d0b-de59a28398cf,2020-09-06,TX-400,NY,Supplier C,306,21,386,2.91,0.64,TRN-02,22,0.034,361,2726
91ca6147-24f8-6df3-4d0b-de59a28398cf,2020-09-06,TX-400,NY,Supplier C,306,21,386,2.91,0.64,HYD-03,12,0.049,758,1260
91ca6147-24f8-6df3-4d0b-de59a28398cf,2020-09-06,TX-400,NY,Supplier C,306,21,386,2.91,0.64,ELEC-04,14,0.077,0,819
91ca6147-24f8-6df3-4d0b-de59a28398cf,2020-09-06,TX-400,NY,Supplier C,306,21,386,2.91,0.64,CHS-05,21,0.016,2175,1634
3d81e763-74b6-e0a5-02e4-8599fbe86fb3,2023-06-05,TX-300,IL,Supplier C,339,22,426,4.27,0.56,ENG-01,9,0.077,2339,4779
3d81e763-74b6-e0a5-02e4-8599fbe86fb3,2023-06-05,TX-300,IL,Supplier C,339,22,426,4.27,0.56,TRN-02,10,0.037,1278,2601
3d81e763-74b6-e0a5-02e4-8599fbe86fb3,2023-06-05,TX-300,IL,Supplier C,339,22,426,4.27,0.56,HYD-03,19,0.042,1504,1161
3d81e763-74b6-e0a5-02e4-8599fbe86fb3,2023-06-05,TX-300,IL,Supplier C,339,22,426,4.27,0.56,ELEC-04,10,0.053,0,837
3d81e763-74b6-e0a5-02e4-8599fbe86fb3,2023-06-05,TX-300,IL,Supplier C,339,22,426,4.27,0.56,CHS-05,21,0.029,3412,1514
f05a53ce-cc75-a20a-b4b4-286a2311839b,2021-01-07,TX-300,CA,Supplier B,201,20,260,3.45,0.01,ENG-01,19,0.085,0,4887
f05a53ce-cc75-a20a-b4b4-286a2311839b,2021-01-07,TX-300,CA,Supplier B,201,20,260,3.45,0.01,TRN-02,22,0.043,0,2786
f05a53ce-cc75-a20a-b4b4-286a2311839b,2021-01-07,TX-300,CA,Supplier B,201,20,260,3.45,0.01,HYD-03,13,0.053,1028,1175
f05a53ce-cc75-a20a-b4b4-286a2311839b,2021-01-07,TX-300,CA,Supplier B,201,20,260,3.45,0.01,ELEC-04,19,0.051,0,829
f05a53ce-cc75-a20a-b4b4-286a2311839b,2021-01-07,TX-300,CA,Supplier B,201,20,260,3.45,0.01,CHS-05,18,0.012,252,1604
2ca7a0b4-3817-f5db-5ce5-43650c034c9b,2022-07-28,TX-300,FL,Supplier D,315,24,404,4.71,0.79,ENG-01,18,0.071,0,4263
2ca7a0b4-3817-f5db-5ce5-43650c034c9b,2022-07-28,TX-300,FL,Supplier D,315,24,404,4.71,0.79,TRN-02,23,0.038,586,2728
2ca7a0b4-3817-f5db-5ce5-43650c034c9b,2022-07-28,TX-300,FL,Supplier D,315,24,404,4.71,0.79,HYD-03,11,0.041,331,1071
2ca7a0b4-3817-f5db-5ce5-43650c034c9b,2022-07-28,TX-300,FL,Supplier D,315,24,404,4.71,0.79,ELEC-04,22,0.074,0,781
2ca7a0b4-3817-f5db-5ce5-43650c034c9b,2022-07-28,TX-300,FL,Supplier D,315,24,404,4.71,0.79,CHS-05,23,0.049,0,1467
0b46144c-388b-6ea0-9f99-95ed171d9308,2023-11-18,TX-200,FL,Supplier E,222,13,282,4.32,0.23,ENG-01,15,0.056,359,4680
0b46144c-388b-6ea0-9f99-95ed171d9308,2023-11-18,TX-200,FL,Supplier E,222,13,282,4.32,0.23,TRN-02,14,0.058,1121,2812
0b46144c-388b-6ea0-9f99-95ed171d9308,2023-11-18,TX-200,FL,Supplier E,222,13,282,4.32,0.23,HYD-03,7,0.038,0,1186
0b46144c-388b-6ea0-9f99-95ed171d9308,2023-11-18,TX-200,FL,Supplier E,222,13,282,4.32,0.23,ELEC-04,15,0.069,0,855
0b46144c-388b-6ea0-9f99-95ed171d9308,2023-11-18,TX-200,FL,Supplier E,222,13,282,4.32,0.23,CHS-05,9,0.044,0,1512
07e89ba1-ba3f-f483-01ed-2d1bca5831b2,2023-11-07,TX-100,NY,Supplier D,192,11,245,4.32,0.23,ENG-01,18,0.085,381,4162
07e89ba1-ba3f-f483-01ed-2d1bca5831b2,2023-11-07,TX-100,NY,Supplier D,192,11,245,4.32,0.23,TRN-02,23,0.052,366,2538
07e89ba1-ba3f-f483-01ed-2d1bca5831b2,2023-11-07,TX-100,NY,Supplier D,192,11,245,4.32,0.23,HYD-03,21,0.06,725,1037
07e89ba1-ba3f-f483-01ed-2d1bca5831b2,2023-11-07,TX-100,NY,Supplier D,192,11,245,4.32,0.23,ELEC-04,15,0.06,0,783
07e89ba1-ba3f-f483-01ed-2d1bca5831b2,2023-11-07,TX-100,NY,Supplier D,192,11,245,4.32,0.23,CHS-05,19,0.015,52,1354
927dbd67-67ea-4db3-b57d-2d9deef5dafa,2020-04-22,TX-100,CA,Supplier B,309,25,394,3.56,0.23,ENG-01,17,0.081,4029,4677
927dbd67-67ea-4db3-b57d-2d9deef5dafa,2020-04-22,TX-100,CA,Supplier B,309,25,394,3.56,0.23,TRN-02,16,0.043,0,2865
927dbd67-67ea-4db3-b57d-2d9deef5dafa,2020-04-22,TX-100,CA,Supplier B,309,25,394,3.56,0.23,HYD-03,12,0.035,871,1185
927dbd67-67ea-4db3-b57d-2d9deef5dafa,2020-04-22,TX-100,CA,Supplier B,309,25,394,3.56,0.23,ELEC-04,22,0.066,0,831
927dbd67-67ea-4db3-b57d-2d9deef5dafa,2020-04-22,TX-100,CA,Supplier B,309,25,394,3.56,0.23,CHS-05,9,0.028,0,1582
514cd65d-8486-3df1-7dfe-1f193a0967cd,2020-03-27,TX-300,NY,Supplier B,237,21,303,3.22,0.96,ENG-01,13,0.083,0,4621
514cd65d-8486-3df1-7dfe-1f193a0967cd,2020-03-27,TX-300,NY,Supplier B,237,21,303,3.22,0.96,TRN-02,15,0.031,634,2912
514cd65d-8486-3df1-7dfe-1f193a0967cd,2020-03-27,TX-300,NY,Supplier B,237,21,303,3.22,0.96,HYD-03,19,0.026,0,1242
514cd65d-8486-3df1-7dfe-1f193a0967cd,2020-03-27,TX-300,NY,Supplier B,237,21,303,3.22,0.96,ELEC-04,21,0.063,0,829
514cd65d-8486-3df1-7dfe-1f193a0967cd,2020-03-27,TX-300,NY,Supplier B,237,21,303,3.22,0.96,CHS-05,20,0.037,1127,1505
